"","Year","GEOID","NAME","Median Income","Median Income moe","Percent Median Income Change","Label"
"11875","2020","1939585","Jesup",80568,5892,0.11128275862069,"Positive"
"11876","2020","1939675","Jewell Junction",76607,9191,0.140188724176936,"Positive"
"11877","2020","1939765","Johnston",92984,11489,-0.0408878986673268,"Negative"
"11878","2020","1939855","Joice",41500,12515,-0.0235294117647059,"Negative"
"11879","2020","1939900","Jolley",NA,NA,NA,NA
"11880","2020","1940170","Kalona",58575,5302,0.00220716558874859,"Positive"
"11881","2020","1940215","Kamrar",44032,2183,0.0284726601733118,"Positive"
"11882","2020","1940260","Kanawha",63625,14305,0.449118571493646,"Positive"
"11883","2020","1940350","Kellerton",40500,13822,0.0285714285714286,"Positive"
"11884","2020","1940395","Kelley",101250,64846,0.218045112781955,"Positive"
"11885","2020","1940440","Kellogg",37031,30639,-0.192045033054786,"Negative"
"11886","2020","1940665","Kensett",33750,4924,-0.0357142857142857,"Negative"
"11887","2020","1940710","Kent CDP",NA,NA,NA,NA
"11888","2020","1940733","Kent Estates CDP",102688,23501,NA,NA
"11889","2020","1940845","Keokuk",43304,3245,0.0886145956409161,"Positive"
"11890","2020","1940890","Keomah Village",88750,58325,0.339622641509434,"Positive"
"11891","2020","1940935","Keosauqua",41300,5668,-0.0972677595628415,"Negative"
"11892","2020","1940980","Keota",49792,10328,-0.0355060532687651,"Negative"
"11893","2020","1941070","Keswick",49688,8204,0.0460631578947368,"Positive"
"11894","2020","1941115","Keystone",56250,12942,-0.0694173311716243,"Negative"
"11895","2020","1941295","Kimballton",51250,19057,-0.0765765765765766,"Negative"
"11896","2020","1941385","Kingsley",60870,13828,-0.00853503599700296,"Negative"
"11897","2020","1941430","Kingston CDP",NA,NA,NA,NA
"11898","2020","1941475","Kinross",35000,33292,-0.311470894891114,"Negative"
"11899","2020","1941520","Kirkman",61250,18511,-0.0485436893203883,"Negative"
"11900","2020","1941565","Kirkville",67750,31842,0.484931506849315,"Positive"
"11901","2020","1941610","Kiron",40938,4929,0.0108148148148148,"Positive"
"11902","2020","1941655","Klemme",51250,15710,0.154929577464789,"Positive"
"11903","2020","1941790","Knierim",73125,51616,0.526076340338502,"Positive"
"11904","2020","1942015","Knoxville",50629,3133,0.0582100158849594,"Positive"
"11905","2020","1942285","Lacona",57750,4855,0.1,"Positive"
"11906","2020","1942330","Ladora",57083,24382,0.0620093023255814,"Positive"
"11907","2020","1942465","Lake City",53462,9467,0.141058203316757,"Positive"
"11908","2020","1942555","Lake Mills",52885,14090,0.0894689135181904,"Positive"
"11909","2020","1942575","Lake Panorama CDP",110030,14060,0.132135654607565,"Positive"
"11910","2020","1942600","Lake Park",62222,13276,0.0334507042253521,"Positive"
"11911","2020","1942645","Lakeside",67656,15646,-0.0296319669544763,"Negative"
"11912","2020","1942690","Lake View",55938,13643,-0.0405804061470911,"Negative"
"11913","2020","1942825","Lakota",53646,14473,0.249994174802526,"Positive"
"11914","2020","1942870","Lambs Grove",83750,28057,0.0100461907690823,"Positive"
"11915","2020","1942960","Lamoni",36596,3715,-0.020790410189174,"Negative"
"11916","2020","1943005","Lamont",47143,5160,-0.0246208594542031,"Negative"
"11917","2020","1943050","La Motte",68750,22765,0,"Negative"
"11918","2020","1943140","Lanesboro",50625,32497,0.165454210599015,"Positive"
"11919","2020","1943275","Lansing",38250,8379,-0.0617871421913709,"Negative"
"11920","2020","1943365","La Porte City",57348,9477,-0.0489236790606654,"Negative"
"11921","2020","1943410","Larchwood",44792,8572,-0.11269586577128,"Negative"
"11922","2020","1943500","Larrabee",41250,15849,-0.142857142857143,"Negative"
"11923","2020","1943590","Latimer",37386,28981,-0.06535,"Negative"
"11924","2020","1943680","Laurel",51250,13326,0.0314361616486878,"Positive"
"11925","2020","1943725","Laurens",44474,10401,-0.0271251695323096,"Negative"
"11926","2020","1943815","Lawler",58750,21867,0.0681818181818182,"Positive"
"11927","2020","1943905","Lawton",89531,14686,0.193746666666667,"Positive"
"11928","2020","1943950","Leando CDP",NA,NA,NA,NA
"11929","2020","1944085","Le Claire",78534,22204,-0.0894608695652174,"Negative"
"11930","2020","1944130","Ledyard",32188,12641,-0.0911709066267612,"Negative"
"11931","2020","1944220","Le Grand",52132,7032,-0.0690714285714286,"Negative"
"11932","2020","1944265","Lehigh",51950,10246,0.108266666666667,"Positive"
"11933","2020","1944310","Leighton",55179,8238,-0.0674024371693681,"Negative"
"11934","2020","1944355","Leland",45000,11081,-0.0313831848120883,"Negative"
"11935","2020","1944400","Le Mars",68306,7895,0.049327905369076,"Positive"
"11936","2020","1944490","Lenox",44837,7693,0.079265357211631,"Positive"
"11937","2020","1944535","Leon",54345,11468,0.273342861829003,"Positive"
"11938","2020","1944580","Le Roy",NA,NA,NA,NA
"11939","2020","1944670","Lester",71563,16602,0.0409163636363636,"Positive"
"11940","2020","1944715","Letts",56875,9844,0.00663716814159292,"Positive"
"11941","2020","1944805","Lewis",29932,15392,-0.433245602408498,"Negative"
"11942","2020","1944985","Libertyville",60197,12748,0.163924283145459,"Positive"
"11943","2020","1945030","Lidderdale",60313,16350,0.122102325581395,"Positive"
"11944","2020","1945165","Lime Springs",61818,2650,0.0333829257284231,"Positive"
"11945","2020","1945255","Lincoln",50000,22238,0.224499791835035,"Positive"
"11946","2020","1945390","Linden",76667,32019,0.314298938851079,"Positive"
"11947","2020","1945480","Linn Grove",48750,18612,-0.0639940095616612,"Negative"
"11948","2020","1945615","Lisbon",77475,23403,0.058488400688581,"Positive"
"11949","2020","1945660","Liscomb",68597,6175,0.152890756302521,"Positive"
"11950","2020","1945705","Little Cedar CDP",NA,NA,NA,NA
"11951","2020","1945795","Little Rock",54018,7407,-0.0476207267405984,"Negative"
"11952","2020","1945840","Little Sioux",21719,16663,-0.338097705177826,"Negative"
"11953","2020","1945975","Livermore",73542,19559,0.548252631578947,"Positive"
"11954","2020","1946065","Lockridge",86136,22229,0.813389473684211,"Positive"
"11955","2020","1946155","Logan",69844,15247,0.0433197896749522,"Positive"
"11956","2020","1946245","Lohrville",44583,10654,-0.0736,"Negative"
"11957","2020","1946290","Lone Rock",60250,13991,-0.00618556701030928,"Negative"
"11958","2020","1946335","Lone Tree",68971,9170,0.10998277998616,"Positive"
"11959","2020","1946425","Long Grove",108281,14761,0.0436722891566265,"Positive"
"11960","2020","1946515","Lorimor",35750,7554,-0.087241810707994,"Negative"
"11961","2020","1946605","Lost Nation",40000,10595,-0.0670553935860058,"Negative"
"11962","2020","1946785","Loveland CDP",NA,NA,NA,NA
"11963","2020","1946830","Lovilia",54479,11210,0.0460034944223643,"Positive"
"11964","2020","1946920","Lowden",61250,15502,-0.00942862225672376,"Negative"
"11965","2020","1946965","Lowell CDP",NA,NA,NA,NA
"11966","2020","1947010","Low Moor",54792,12392,-0.02592,"Negative"
"11967","2020","1947055","Luana",52188,10685,-0.0258162065296522,"Negative"
"11968","2020","1947100","Lucas",43125,22672,-0.0675675675675676,"Negative"
"11969","2020","1947280","Luther",85208,21219,0.0313990364829206,"Positive"
"11970","2020","1947370","Lu Verne",46750,7232,-0.168888888888889,"Negative"
"11971","2020","1947460","Luxemburg",70938,6162,0.0134,"Positive"
"11972","2020","1947505","Luzerne",75208,33592,-0.0043423003600932,"Negative"
"11973","2020","1947595","Lynnville",42500,25583,-0.333333333333333,"Negative"
"11974","2020","1947730","Lytton",44375,8513,0.00788134823294267,"Positive"
"11975","2020","1947775","McCallsburg",61450,11293,-0.185941764035715,"Negative"
"11976","2020","1947820","McCausland",80313,9030,0.00167126055450929,"Positive"
"11977","2020","1947865","McClelland",96875,38884,0.198458550344537,"Positive"
"11978","2020","1947955","Macedonia",64667,4821,0.023827617871505,"Positive"
"11979","2020","1948000","McGregor",39904,10041,-0.0358790983111455,"Negative"
"11980","2020","1948045","McIntire",32000,25419,-0.117241379310345,"Negative"
"11981","2020","1948180","Macksburg",37188,27802,0.781461077844311,"Positive"
"11982","2020","1948450","Madrid",67396,9706,0.0547930197981063,"Positive"
"11983","2020","1948495","Magnolia",39583,13177,-0.227648780487805,"Negative"
"11984","2020","1948500","Maharishi Vedic City",69688,33000,0.646652961886534,"Positive"
"11985","2020","1948540","Malcom",49688,14420,0.0192410256410256,"Positive"
"11986","2020","1948585","Mallard",35833,9511,-0.117956923076923,"Negative"
"11987","2020","1945435","Lineville",51250,11204,0.00407507542807884,"Positive"
"11988","2020","1948675","Maloy",70000,51595,NA,NA
"11989","2020","1948720","Malvern",75341,14177,0.414854460093897,"Positive"
"11990","2020","1948810","Manchester",49729,8033,-0.0394800378575705,"Negative"
"11991","2020","1948855","Manilla",52292,13235,0.0309733640898247,"Positive"
"11992","2020","1948900","Manly",66964,17652,0.149596566523605,"Positive"
"11993","2020","1948945","Manning",59000,8440,0.0216450216450216,"Positive"
"11994","2020","1948990","Manson",53859,10123,0.165955880761154,"Positive"
"11995","2020","1949170","Mapleton",47438,10453,0.0219962513734192,"Positive"
"11996","2020","1949215","Maquoketa",48164,7005,0.0796682358215647,"Positive"
"11997","2020","1949260","Marathon",43750,8445,-0.102564102564103,"Negative"
"11998","2020","1949305","Marble Rock",59250,15703,0.142168674698795,"Positive"
"11999","2020","1949350","Marcus",59615,11753,0.0677377178371214,"Positive"
"12000","2020","1949395","Marengo",55859,7056,0.0309892949427833,"Positive"
"12001","2020","1949485","Marion",72500,8489,0.00485100485100485,"Positive"
"12002","2020","1949575","Marne",50625,20999,-0.0240963855421687,"Negative"
"12003","2020","1949620","Marquette",39000,12373,-0.0745794082053959,"Negative"
"12004","2020","1949755","Marshalltown",54778,3202,0.0527145190737004,"Positive"
"12005","2020","1949845","Martelle",75000,27685,0.463414634146341,"Positive"
"12006","2020","1949935","Martinsburg",NA,NA,NA,NA
"12007","2020","1950070","Marysville",47813,2643,0.0450928961748634,"Positive"
"12008","2020","1950160","Mason City",53406,2595,0.059705934877076,"Positive"
"12009","2020","1950205","Masonville",48750,19970,-0.0168001129419357,"Negative"
"12010","2020","1950250","Massena",62708,14168,0.194438095238095,"Positive"
"12011","2020","1950385","Matlock",68864,3434,-0.0662508474576271,"Negative"
"12012","2020","1950430","Maurice",72813,19716,-0.02916,"Negative"
"12013","2020","1950520","Maxwell",72500,9952,0.01162320175255,"Positive"
"12014","2020","1950610","Maynard",38750,18520,-0.229821318545903,"Negative"
"12015","2020","1950655","Maysville",64688,25442,-0.143613641177717,"Negative"
"12016","2020","1950700","Mechanicsville",65491,8526,0.012163081107814,"Positive"
"12017","2020","1950790","Mediapolis",59926,10010,0.0063985221261231,"Positive"
"12018","2020","1950880","Melbourne",70179,8202,0.0216771000145582,"Positive"
"12019","2020","1950935","Melcher-Dallas",45000,11348,0.165470979772604,"Positive"
"12020","2020","1950970","Melrose",49048,3793,0.105307042253521,"Positive"
"12021","2020","1951060","Melvin",57054,7963,0.0199506596589081,"Positive"
"12022","2020","1951105","Menlo",61932,9081,0.168528301886792,"Positive"
"12023","2020","1951150","Meriden",46250,44742,-0.229166666666667,"Negative"
"12024","2020","1951375","Merrill",60329,8498,-0.0522355232978289,"Negative"
"12025","2020","1951420","Meservey",72083,24882,0.214029473684211,"Positive"
"12026","2020","1951510","Meyer CDP",NA,NA,NA,NA
"12027","2020","1951600","Middle Amana CDP",97875,38256,0.00939523947031888,"Positive"
"12028","2020","1951735","Middletown",66667,12505,0.111116666666667,"Positive"
"12029","2020","1952050","Miles",49219,6164,-0.150180430616227,"Negative"
"12030","2020","1952095","Milford",54375,6382,0.013986013986014,"Positive"
"12031","2020","1952140","Miller CDP",NA,NA,NA,NA
"12032","2020","1952230","Millersburg",64000,29071,0.024,"Positive"
"12033","2020","1952275","Millerton",34054,14972,0.0762618122056825,"Positive"
"12034","2020","1952455","Milo",62500,12785,0.0978008852666339,"Positive"
"12035","2020","1952500","Milton",42083,11167,0.015075498094457,"Positive"
"12036","2020","1952545","Minburn",59000,18941,-0.0923076923076923,"Negative"
"12037","2020","1952590","Minden",66667,28156,0.157131947096192,"Positive"
"12038","2020","1952635","Mineola CDP",66181,9173,0.122815649282345,"Positive"
"12039","2020","1952815","Mingo",48375,6513,0.11769598669162,"Positive"
"12040","2020","1952860","Missouri Valley",52960,9893,0.145081081081081,"Positive"
"12041","2020","1952905","Mitchell",60893,7951,0.0476215053763441,"Positive"
"12042","2020","1952950","Mitchellville",68365,11703,0.0450647385236254,"Positive"
"12043","2020","1952995","Modale",47500,12528,-0.0301570124752435,"Negative"
"12044","2020","1953085","Mona CDP",NA,NA,NA,NA
"12045","2020","1953175","Mondamin",63478,4605,0.00559207920792079,"Positive"
"12046","2020","1949890","Martensdale",47083,21874,-0.169128416891665,"Negative"
"12047","2020","1953265","Monmouth",46250,28471,0.0673159024300187,"Positive"
"12048","2020","1953310","Monona",50804,8210,0.198999339186255,"Positive"
"12049","2020","1953355","Monroe",60278,13329,0.0407652330058532,"Positive"
"12050","2020","1953490","Montezuma",42500,20671,-0.220555331401533,"Negative"
"12051","2020","1953625","Monticello",51076,7768,-0.0375367453079068,"Negative"
"12052","2020","1953670","Montour",66875,37773,0.312870548509953,"Positive"
"12053","2020","1953715","Montpelier CDP",54408,10653,NA,NA
"12054","2020","1953760","Montrose",53304,9309,-0.0376776010543229,"Negative"
"12055","2020","1953805","Mooar CDP",NA,NA,NA,NA
"12056","2020","1953850","Moorhead",33000,10784,-0.00377358490566038,"Negative"
"12057","2020","1953895","Moorland",63250,8982,0.0222222222222222,"Positive"
"12058","2020","1953985","Moravia",46641,4634,0.028308750578742,"Positive"
"12059","2020","1954030","Morley",34375,10682,-0.0517241379310345,"Negative"
"12060","2020","1954120","Morning Sun",59063,9850,0.263893347028739,"Positive"
"12061","2020","1954165","Morrison",51250,36879,-0.0144230769230769,"Negative"
"12062","2020","1954345","Moscow CDP",NA,NA,NA,NA
"12063","2020","1954390","Moulton",50333,28920,0.320209836065574,"Positive"
"12064","2020","1954435","Mount Auburn",75298,28165,0.395906714619406,"Positive"
"12065","2020","1954480","Mount Ayr",47625,14055,-0.0316382342774649,"Negative"
"12066","2021","1900190","Ackley",54250,9220,0.0263541252814197,"Positive"
"12067","2021","1900235","Ackworth",73750,70963,NA,NA
"12068","2021","1900370","Adair",49423,13761,0.0896443768326829,"Positive"
"12069","2021","1900505","Adel",67440,12495,0.0217407772138474,"Positive"
"12070","2021","1900595","Afton",53618,5998,-0.0251272727272727,"Negative"
"12071","2021","1900640","Agency",52604,9822,0.0088410716682968,"Positive"
"12072","2021","1900730","Ainsworth",66875,22462,0.0567942984466111,"Positive"
"12073","2021","1900775","Akron",53750,14866,0.0932129273699839,"Positive"
"12074","2021","1900865","Albert City",69167,13739,0.293518102932376,"Positive"
"12075","2021","1900910","Albia",54282,10075,0.0886664928501233,"Positive"
"12076","2021","1900955","Albion",65341,23055,0.0777896907216495,"Positive"
"12077","2021","1901000","Alburnett",79063,19178,0.0991352944447534,"Positive"
"12078","2021","1901045","Alden",57969,11757,0.0395975681928229,"Positive"
"12079","2021","1901090","Alexander",NA,NA,NA,NA
"12080","2021","1901135","Algona",49313,6749,0.0169306277324095,"Positive"
"12081","2021","1901180","Alleman",115000,17948,0.0337078651685393,"Positive"
"12082","2021","1901270","Allerton",41250,8076,0.0826203348905569,"Positive"
"12083","2021","1901315","Allison",56667,12858,0.0615375969427897,"Positive"
"12084","2021","1901495","Alta",56136,9709,0.040924178086002,"Positive"
"12085","2021","1901540","Alta Vista",55000,19111,0.115935559793856,"Positive"
"12086","2021","1901585","Alton",87500,21768,0.0430449760993694,"Positive"
"12087","2021","1901630","Altoona",83514,4404,0.0507284668226768,"Positive"
"12088","2021","1901675","Alvord",64792,13755,0.0724133935812768,"Positive"
"12089","2021","1901720","Amana CDP",59151,13658,0.0406579873328642,"Positive"
"12090","2021","1901855","Ames",54339,2462,0.0700234330386153,"Positive"
"12091","2021","1901990","Anamosa",48750,7002,0.157352452400171,"Positive"
"12092","2021","1902035","Anderson CDP",70833,30776,NA,NA
"12093","2021","1902080","Andover",NA,NA,NA,NA
"12094","2021","1902125","Andrew",56620,6344,0.0711920843029305,"Positive"
"12095","2021","1902260","Anita",48750,21463,0.062253502712832,"Positive"
