"","Year","GEOID","NAME","Total Workforce","Total Workforce moe","Workforce Commuting","Workforce Commuting moe","Percent Workforce Commuting","moe"
"11122","2020","1962130","Peosta",1114,181,873,147,0.783662477558348,0.183371032815971
"11123","2020","1962175","Percival CDP",48,32,48,32,1,0.942809041582063
"11124","2020","1962355","Perry",3675,271,2599,275,0.707210884353741,0.0912097775174533
"11125","2020","1962445","Persia",157,64,141,56,0.898089171974522,0.511131587087746
"11126","2020","1962625","Peterson",223,50,179,46,0.802690582959641,0.273754987383427
"11127","2020","1962760","Pierson",153,39,134,37,0.875816993464052,0.329121881514952
"11128","2020","1962850","Pilot Mound",52,18,47,17,0.903846153846154,0.452511020911952
"11129","2020","1962985","Pioneer",3,4,3,4,1,1.88561808316413
"11130","2020","1963075","Pisgah",127,38,100,37,0.78740157480315,0.37468086658708
"11131","2020","1963210","Plainfield",228,63,203,55,0.890350877192982,0.344551651992162
"11132","2020","1963300","Plainview CDP",11,16,11,16,1,2.05703790890632
"11133","2020","1963345","Plano",20,14,14,11,0.7,0.736613874428116
"11134","2020","1963525","Pleasant Hill",4390,302,3813,331,0.868564920273349,0.0962035766751903
"11135","2020","1963570","Pleasanton",27,22,27,22,1,1.15232216193363
"11136","2020","1963615","Pleasant Plain",50,34,50,34,1,0.961665222413705
"11137","2020","1963750","Pleasantville",1016,148,688,120,0.677165354330709,0.153884082949307
"11138","2020","1963840","Plover",47,32,32,26,0.680851063829787,0.721738873771273
"11139","2020","1963885","Plymouth",233,61,207,56,0.888412017167382,0.33445830851828
"11140","2020","1963975","Pocahontas",751,119,286,76,0.380825565912117,0.117824015350348
"11141","2020","1964020","Polk City",2785,355,2345,348,0.842010771992819,0.164722471671736
"11142","2020","1964065","Pomeroy",211,45,157,38,0.744075829383886,0.240034124762228
"11143","2020","1964110","Popejoy",25,16,25,16,1,0.905096679918781
"11144","2020","1964155","Portland CDP",8,12,8,12,1,2.12132034355964
"11145","2020","1964200","Portsmouth",112,40,85,29,0.758928571428571,0.374846495202555
"11146","2020","1964290","Postville",1057,143,509,90,0.48155156102176,0.107211316329245
"11147","2020","1964425","Prairieburg",80,44,78,44,0.975,0.768156274790488
"11148","2020","1964470","Prairie City",943,149,698,122,0.740190880169671,0.174402294808704
"11149","2020","1964560","Prescott",86,47,70,37,0.813953488372093,0.618852383211964
"11150","2020","1964605","Preston",524,112,387,89,0.738549618320611,0.231877644760334
"11151","2020","1964650","Primghar",468,78,301,60,0.643162393162393,0.16711388667527
"11152","2020","1964740","Princeton",530,107,446,100,0.841509433962264,0.253894362934451
"11153","2020","1964875","Promise City",27,20,27,20,1,1.04756560175785
"11154","2020","1965010","Protivin",182,54,115,42,0.631868131868132,0.297325070520679
"11155","2020","1965055","Pulaski",154,58,130,52,0.844155844155844,0.463782914383615
"11156","2020","1965280","Quimby",172,49,125,34,0.726744186046512,0.286251180902487
"11157","2020","1965370","Radcliffe",285,54,204,42,0.715789473684211,0.200277613666361
"11158","2020","1965415","Rake",80,32,57,24,0.7125,0.413793426724012
"11159","2020","1965505","Ralston",42,32,41,32,0.976190476190476,1.06474598391504
"11160","2020","1965550","Randalia",26,14,25,14,0.961538461538462,0.746998944249113
"11161","2020","1965595","Randall",72,34,57,27,0.791666666666667,0.529512307728868
"11162","2020","1965640","Randolph",116,43,99,37,0.853448275862069,0.449249891006774
"11163","2020","1965730","Rathbun",16,11,15,11,0.9375,0.942378258570603
"11164","2020","1965820","Raymond",358,63,321,58,0.896648044692737,0.226153289484407
"11165","2020","1965910","Readlyn",415,77,359,72,0.865060240963855,0.236351568347246
"11166","2020","1965955","Reasnor",55,20,43,20,0.781818181818182,0.461580421175724
"11167","2020","1966000","Redding",13,16,8,10,0.615384615384615,1.07952089296864
"11168","2020","1966045","Redfield",342,76,303,61,0.885964912280702,0.26566025619071
"11169","2020","1966135","Red Oak",2462,221,1070,192,0.434606011372868,0.0871990107241392
"11170","2020","1966315","Reinbeck",790,138,530,122,0.670886075949367,0.19386305634603
"11171","2020","1966360","Rembrandt",97,34,91,35,0.938144329896907,0.488186805103746
"11172","2020","1966405","Remsen",950,144,634,124,0.667368421052632,0.165137103507998
"11173","2020","1966450","Renwick",144,46,106,38,0.736111111111111,0.35345618044251
"11174","2020","1966540","Rhodes",129,39,110,36,0.852713178294574,0.379920033849239
"11175","2020","1966585","Riceville",397,87,298,79,0.750629722921914,0.258179824953968
"11176","2020","1966720","Richland",286,69,228,58,0.797202797202797,0.279496616866709
"11177","2020","1966810","Rickardsville",110,32,91,29,0.827272727272727,0.356962077442292
"11178","2020","1966855","Ricketts",23,15,22,14,0.956521739130435,0.871584734697197
"11179","2020","1967035","Ridgeway",158,43,147,43,0.930379746835443,0.371724673464361
"11180","2020","1967125","Rinard",8,6,8,6,1,1.06066017177982
"11181","2020","1967170","Ringsted",248,50,201,47,0.810483870967742,0.250234354995065
"11182","2020","1967215","Rippey",101,36,93,35,0.920792079207921,0.477287703890416
"11183","2020","1967350","Riverdale",217,64,187,56,0.861751152073733,0.362205861658975
"11184","2020","1967440","Riverside",560,111,457,89,0.816071428571429,0.226767772880257
"11185","2020","1967530","River Sioux CDP",8,9,8,9,1,1.59099025766973
"11186","2020","1967575","Riverton",112,43,107,43,0.955357142857143,0.530975750263644
"11187","2020","1967800","Robins",1894,140,1678,147,0.885955649419219,0.101550493837883
"11188","2020","1967890","Rochester CDP",51,44,51,44,1,1.22010581851796
"11189","2020","1968025","Rock Falls",91,29,75,26,0.824175824175824,0.388094551097705
"11190","2020","1968070","Rockford",418,87,348,83,0.832535885167464,0.263540337637141
"11191","2020","1968160","Rock Rapids",1198,127,472,106,0.393989983305509,0.0978433690301355
"11192","2020","1968205","Rock Valley",1993,263,941,171,0.47215253386854,0.106036528865304
"11193","2020","1968250","Rockwell",404,87,316,81,0.782178217821782,0.261858904374966
"11194","2020","1968295","Rockwell City",621,99,305,61,0.491143317230274,0.125616400245121
"11195","2020","1968340","Rodman",10,9,10,9,1,1.27279220613579
"11196","2020","1965235","Quasqueton",347,96,316,93,0.910662824207493,0.367837732550177
"11197","2020","1968385","Rodney",14,15,10,11,0.714285714285714,1.09683198341104
"11198","2020","1968475","Roland",775,135,697,126,0.899354838709677,0.225777299757749
"11199","2020","1968520","Rolfe",217,54,172,54,0.792626728110599,0.317537864892545
"11200","2020","1968565","Rome",32,16,31,16,0.96875,0.696145919060796
"11201","2020","1968700","Rose Hill",127,71,125,71,0.984251968503937,0.784422653095341
"11202","2020","1968800","Roseville CDP",0,10,0,10,NA,NA
"11203","2020","1968925","Rossie",23,22,13,10,0.565217391304348,0.693779842459043
"11204","2020","1969015","Rowan",67,33,56,32,0.835820895522388,0.630545642006616
"11205","2020","1969060","Rowley",197,90,150,80,0.761421319796954,0.534710211945897
"11206","2020","1969105","Royal",285,85,252,83,0.884210526315789,0.392883902762447
"11207","2020","1969195","Rudd",277,70,230,55,0.830324909747292,0.288882060465257
"11208","2020","1969240","Runnells",251,74,222,62,0.884462151394422,0.359178948330949
"11209","2020","1969285","Russell",230,57,220,56,0.956521739130435,0.339815919194134
"11210","2020","1969330","Ruthven",368,75,282,62,0.766304347826087,0.229730095252792
"11211","2020","1969375","Rutland",83,34,69,32,0.831325301204819,0.51440473053814
"11212","2020","1969465","Ryan",158,37,147,35,0.930379746835443,0.3107082675803
"11213","2020","1969510","Sabula",206,75,171,65,0.830097087378641,0.436919338657879
"11214","2020","1969645","Sac City",881,130,479,112,0.543700340522134,0.150326842003396
"11215","2020","1969690","Sageville",32,20,29,17,0.90625,0.776558177176097
"11216","2020","1969780","St. Anthony",21,13,21,13,1,0.875465538611916
"11217","2020","1969825","St. Benedict CDP",17,15,15,14,0.882352941176471,1.13328534626435
"11218","2020","1969915","St. Charles",462,80,387,77,0.837662337662338,0.220946168400354
"11219","2020","1969960","St. Donatus",52,24,46,24,0.884615384615385,0.61620905175301
"11220","2020","1970005","St. Joseph CDP",32,23,32,23,1,1.01646599795566
"11221","2020","1970050","St. Lucas",68,24,52,23,0.764705882352941,0.432720544461737
"11222","2020","1970095","St. Marys",81,29,66,23,0.814814814814815,0.407100407419721
"11223","2020","1970140","St. Olaf",67,26,65,27,0.970149253731343,0.551480752882893
"11224","2020","1970185","St. Paul",39,17,38,17,0.974358974358974,0.608600151560956
"11225","2020","1970230","Salem",214,51,180,44,0.841121495327103,0.287152078158542
"11226","2020","1970320","Salix",272,88,247,81,0.908088235294118,0.418325007351499
"11227","2020","1970410","Sanborn",604,103,374,73,0.619205298013245,0.160490610827603
"11228","2020","1970545","Sandusky CDP",119,60,107,57,0.899159663865546,0.659519716843805
"11229","2020","1970590","Sandyville",24,15,23,15,0.958333333333333,0.865665111385139
"11230","2020","1970995","Saylorville CDP",1136,354,870,267,0.765845070422535,0.334957505586055
"11231","2020","1971040","Scarville",23,13,18,14,0.782608695652174,0.752448437734109
"11232","2020","1971085","Schaller",335,70,221,49,0.659701492537313,0.200989082255847
"11233","2020","1971130","Schleswig",506,94,398,87,0.786561264822134,0.225639814575184
"11234","2020","1971310","Scranton",295,71,218,52,0.738983050847458,0.250408908474845
"11235","2020","1971355","Searsboro",66,27,65,27,0.984848484848485,0.574175746964665
"11236","2020","1971625","Sergeant Bluff",2525,266,2068,324,0.819009900990099,0.154626720386757
"11237","2020","1971715","Sexton CDP",0,10,0,10,NA,NA
"11238","2020","1971760","Seymour",230,53,173,46,0.752173913043478,0.264654983080067
"11239","2020","1971895","Shambaugh",61,27,52,23,0.852459016393443,0.533418129735237
"11240","2020","1971940","Shannon City",54,43,52,42,0.962962962962963,1.09221170200198
"11241","2020","1972075","Sharpsburg",67,30,66,30,0.985074626865672,0.628522121784886
"11242","2020","1972210","Sheffield",504,100,305,79,0.60515873015873,0.197449755438567
"11243","2020","1972300","Shelby",410,76,248,51,0.604878048780488,0.16746541411256
"11244","2020","1972345","Sheldahl",157,48,148,46,0.942675159235669,0.410984436440656
"11245","2020","1972390","Sheldon",2919,269,1047,204,0.358684480986639,0.077309678024727
"11246","2020","1972435","Shell Rock",844,130,687,124,0.813981042654028,0.193143774353497
"11247","2020","1972480","Shellsburg",433,92,358,87,0.826789838337182,0.266889408411353
"11248","2020","1972525","Shenandoah",2423,191,968,173,0.399504746182418,0.0780357864011929
"11249","2020","1972660","Sherrill",111,37,99,35,0.891891891891892,0.433369854803809
"11250","2020","1972840","Shueyville",443,105,389,88,0.878103837471783,0.287710835720389
"11251","2020","1972975","Sibley",1115,106,594,118,0.532735426008969,0.11732386958403
"11252","2020","1973065","Sidney",501,96,330,60,0.658682634730539,0.173990536613851
"11253","2020","1973110","Sigourney",852,166,349,74,0.40962441314554,0.117954422422298
"11254","2020","1973155","Silver City",206,111,186,100,0.902912621359223,0.687278358817775
"11255","2020","1973290","Sioux Center",4119,246,1102,195,0.267540665210002,0.0499653379572641
"11256","2020","1969735","St. Ansgar",571,97,306,82,0.535901926444834,0.17003241831579
"11257","2020","1973335","Sioux City",40901,827,12151,893,0.297083200899734,0.0226444619208358
"11258","2020","1973425","Sioux Rapids",437,81,305,69,0.697940503432494,0.204123617571878
"11259","2020","1973515","Slater",801,127,623,113,0.777777777777778,0.187374289835235
"11260","2020","1973605","Sloan",524,110,432,98,0.824427480916031,0.254813060273065
"11261","2020","1973650","Smithland",71,28,69,27,0.971830985915493,0.539907690594702
"11262","2020","1973785","Soldier",101,31,69,25,0.683168316831683,0.324401662441682
"11263","2020","1973875","Solon",1371,142,996,153,0.726477024070022,0.134594416249774
"11264","2020","1973920","Somers",45,37,43,38,0.955555555555556,1.15342010134797
"11265","2020","1973965","South Amana CDP",65,65,41,39,0.630769230769231,0.870557190818161
"11266","2020","1974055","South English",144,45,127,43,0.881944444444444,0.406359651408602
"11267","2020","1974280","Spencer",5123,272,1093,215,0.213351551825102,0.0434694740758208
"11268","2020","1974325","Sperry CDP",120,64,112,64,0.933333333333333,0.729539005464291
"11269","2020","1974370","Spillville",204,55,197,55,0.965686274509804,0.374798539113225
"11270","2020","1974415","Spirit Lake",2859,203,966,215,0.33788037775446,0.0789352085667006
"11271","2020","1974460","Spragueville",40,23,38,23,0.95,0.793104067887689
"11272","2020","1974505","Springbrook",72,30,59,29,0.819444444444444,0.528022654773492
"11273","2020","1974685","Spring Hill",27,26,27,26,1,1.3618352822852
"11274","2020","1974775","Springville",678,128,582,114,0.858407079646018,0.233526796237829
"11275","2020","1900190","Ackley",854,96,554,88,0.648711943793911,0.126237672861916
"11276","2020","1900235","Ackworth",58,24,57,24,0.982758620689655,0.580168995165146
"11277","2020","1900370","Adair",384,83,202,44,0.526041666666667,0.161423109056565
"11278","2020","1900505","Adel",2460,207,1856,209,0.754471544715447,0.106059256302753
"11279","2020","1900595","Afton",445,77,329,59,0.739325842696629,0.184239616874284
"11280","2020","1900640","Agency",315,75,310,74,0.984126984126984,0.331800645690468
"11281","2020","1900730","Ainsworth",346,112,303,99,0.875722543352601,0.402771022392672
"11282","2020","1900775","Akron",709,132,404,82,0.569816643159379,0.156941906639207
"11283","2020","1900865","Albert City",292,64,219,61,0.75,0.265824909182535
"11284","2020","1900910","Albia",1768,187,834,140,0.471719457013575,0.0935932604860208
"11285","2020","1900955","Albion",365,152,335,150,0.917808219178082,0.56122377212042
"11286","2020","1901000","Alburnett",394,94,303,72,0.769035532994924,0.258954761351998
"11287","2020","1901045","Alden",405,82,338,75,0.834567901234568,0.250690740117755
"11288","2020","1901090","Alexander",75,35,68,35,0.906666666666667,0.629921257081754
"11289","2020","1901135","Algona",2447,171,903,196,0.369023293829179,0.0841470018544613
"11290","2020","1901180","Alleman",244,60,198,54,0.811475409836066,0.297986964985912
"11291","2020","1901270","Allerton",235,71,218,69,0.927659574468085,0.405910253607313
"11292","2020","1901315","Allison",528,83,335,65,0.634469696969697,0.158437729797047
"11293","2020","1901495","Alta",905,134,747,134,0.825414364640884,0.191990602576368
"11294","2020","1901540","Alta Vista",140,48,129,46,0.921428571428571,0.455810924068988
"11295","2020","1901585","Alton",901,192,784,184,0.870144284128746,0.275838976769199
"11296","2020","1901630","Altoona",9611,666,7451,782,0.775257517427947,0.0975003901707524
"11297","2020","1901675","Alvord",128,38,113,38,0.8828125,0.396009207436659
"11298","2020","1901720","Amana CDP",207,97,126,77,0.608695652173913,0.468751713887146
"11299","2020","1901855","Ames",34336,1128,7898,765,0.230020969245107,0.0235264280531317
"11300","2020","1901990","Anamosa",1998,274,1385,230,0.693193193193193,0.14929291455888
"11301","2020","1902035","Anderson CDP",15,16,15,16,1,1.5084944665313
"11302","2020","1902080","Andover",60,27,48,23,0.8,0.525874932321787
"11303","2020","1902125","Andrew",175,40,153,38,0.874285714285714,0.295102932790026
"11304","2020","1902260","Anita",444,95,280,66,0.630630630630631,0.200756387968475
"11305","2020","1902305","Ankeny",36944,895,24188,1108,0.654720658293634,0.0339272312255429
"11306","2020","1902350","Anthon",275,47,210,42,0.763636363636364,0.200895757858594
"11307","2020","1902395","Aplington",462,83,355,76,0.768398268398268,0.214749955244947
"11308","2020","1902485","Arcadia",652,192,546,168,0.837423312883436,0.356659915613634
"11309","2020","1902530","Archer",47,20,41,17,0.872340425531915,0.518289804992102
"11310","2020","1902620","Aredale",23,13,22,13,0.956521739130435,0.782154238249203
"11311","2020","1902665","Argo CDP",0,10,0,10,NA,NA
