address,city,state,full_address,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
202 SE 4TH ST,Ogden,Iowa,"202 SE 4TH ST, Ogden, Iowa",,,,,-94.0235917,42.0381996,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
320 HORNBERG DR,Ogden,Iowa,"320 HORNBERG DR, Ogden, Iowa",,,,,-94.0222554,42.0358329,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
301 SE 4TH ST,Ogden,Iowa,"301 SE 4TH ST, Ogden, Iowa",,,,,-94.0227341,42.0362023,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
526 E OAK ST,Ogden,Iowa,"526 E OAK ST, Ogden, Iowa",,,,,-94.0202012,42.0361557,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
514 E OAK ST,Ogden,Iowa,"514 E OAK ST, Ogden, Iowa",,,,,-94.0205602,42.0362204,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
414 SE 4TH ST,Ogden,Iowa,"414 SE 4TH ST, Ogden, Iowa",,,,,-94.0233125,42.0341546,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.24,poor_siding,38.38,poor/no_gutter,55.37,FALSE,0,G_OG_414 SE 4TH ST_
120 E DIVISION ST,Ogden,Iowa,"120 E DIVISION ST, Ogden, Iowa",,,,,-94.0269825,42.0342579,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.43,poor_siding,38.22,good_gutter,51.93,FALSE,0,G_OG_120 E DIVISION ST_
225 S 1ST ST,Ogden,Iowa,"225 S 1ST ST, Ogden, Iowa",,,,,-94.0276607,42.0375938,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.92,poor_siding,35.07,poor/no_gutter,61.16,FALSE,0,G_OG_225 S 1ST ST_
431 S 1ST ST,Ogden,Iowa,"431 S 1ST ST, Ogden, Iowa",,,,,-94.0276208,42.0335791,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.04,poor_siding,36.46,poor/no_gutter,53.4,FALSE,0,G_OG_431 S 1ST ST_
273 S 1ST ST,Ogden,Iowa,"273 S 1ST ST, Ogden, Iowa",,,,,-94.0277604,42.036567,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
349 S 1ST ST,Ogden,Iowa,"349 S 1ST ST, Ogden, Iowa",,,,,-94.0276607,42.0348134,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.68,poor_siding,36.9,good_gutter,67.66,FALSE,0,G_OG_349 S 1ST ST_
232 SE 4TH ST,Ogden,Iowa,"232 SE 4TH ST, Ogden, Iowa",,,,,-94.0233723,42.0371068,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.47,poor_siding,37.11,good_gutter,70.94,FALSE,0,G_OG_232 SE 4TH ST_
607 S 1ST ST,Ogden,Iowa,"607 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0317612,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.1,poor_siding,37.62,good_gutter,70.57,FALSE,0,G_OG_607 S 1ST ST_
113 E VETERANS DR,Ogden,Iowa,"113 E VETERANS DR, Ogden, Iowa",,,,,-94.0271022,42.0321297,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
532 SE 2ND ST,Ogden,Iowa,"532 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.0325015,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,41.81,good_siding,35.73,poor/no_gutter,69.19,FALSE,0,G_OG_532 SE 2ND ST_
102 E DIVISION ST,Ogden,Iowa,"102 E DIVISION ST, Ogden, Iowa",,,,,-94.0276008,42.0342556,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.54,poor_siding,36.81,good_gutter,67.49,FALSE,0,G_OG_102 E DIVISION ST_
414 SE 2ND ST,Ogden,Iowa,"414 SE 2ND ST, Ogden, Iowa",,,,,-94.0268757,42.0338122,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.73,poor_siding,36.42,good_gutter,70.44,FALSE,0,G_OG_414 SE 2ND ST_
520 SE 2ND ST,Ogden,Iowa,"520 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0329077,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
613 E DIVISION ST,Ogden,Iowa,"613 E DIVISION ST, Ogden, Iowa",,,,,-94.0193835,42.0350064,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.67,poor_siding,38.18,poor/no_gutter,69.16,FALSE,0,G_OG_613 E DIVISION ST_
201 S 1ST ST,Ogden,Iowa,"201 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0381717,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.41,poor_siding,41.14,poor/no_gutter,72.64,FALSE,0,G_OG_201 S 1ST ST_
256 SE 2ND ST,Ogden,Iowa,"256 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.0368267,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.62,chipped_paint,36.28,good_gutter,66.47,FALSE,0,G_OG_256 SE 2ND ST_
237 S 1ST ST,Ogden,Iowa,"237 S 1ST ST, Ogden, Iowa",,,,,-94.0277405,42.0371663,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.25,chipped_paint,35.97,good_gutter,51.31,FALSE,0,G_OG_237 S 1ST ST_
243 S 1ST ST,Ogden,Iowa,"243 S 1ST ST, Ogden, Iowa",,,,,-94.0277804,42.0369718,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.13,chipped_paint,36.15,good_gutter,59.65,FALSE,0,G_OG_243 S 1ST ST_
249 S 1ST ST,Ogden,Iowa,"249 S 1ST ST, Ogden, Iowa",,,,,-94.0277405,42.0367801,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.08,poor_siding,40.44,poor/no_gutter,72.68,FALSE,0,G_OG_249 S 1ST ST_
326 SE 2ND ST,Ogden,Iowa,"326 SE 2ND ST, Ogden, Iowa",,,,,-94.0268828,42.0357482,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.76,poor_siding,36.85,poor/no_gutter,62.79,FALSE,0,G_OG_326 SE 2ND ST_
232 SE 2ND ST,Ogden,Iowa,"232 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0374259,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.77,chipped_paint,35.71,good_gutter,55.02,FALSE,0,G_OG_232 SE 2ND ST_
314 SE 2ND ST,Ogden,Iowa,"314 SE 2ND ST, Ogden, Iowa",,,,,-94.027047,42.036045,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
526 SE 2ND ST,Ogden,Iowa,"526 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.0326559,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
231 S 1ST ST,Ogden,Iowa,"231 S 1ST ST, Ogden, Iowa",,,,,-94.0277405,42.037398,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.98,poor_siding,34.8,good_gutter,63.25,FALSE,0,G_OG_231 S 1ST ST_
219 S 1ST ST,Ogden,Iowa,"219 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0377469,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.37,poor_siding,36.11,poor/no_gutter,63.61,FALSE,0,G_OG_219 S 1ST ST_
338 SE 2ND ST,Ogden,Iowa,"338 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0352248,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.1,poor_siding,37.8,good_gutter,68.38,FALSE,0,G_OG_338 SE 2ND ST_
274 SE 2ND ST,Ogden,Iowa,"274 SE 2ND ST, Ogden, Iowa",,,,,-94.0269825,42.0364977,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.2,chipped_paint,35.62,poor/no_gutter,68.48,FALSE,0,G_OG_274 SE 2ND ST_
268 SE 2ND ST,Ogden,Iowa,"268 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.0366722,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.16,poor_siding,37.67,poor/no_gutter,71.46,FALSE,0,G_OG_268 SE 2ND ST_
219 E DIVISION ST,Ogden,Iowa,"219 E DIVISION ST, Ogden, Iowa",,,,,-94.0253868,42.0348158,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.67,poor_siding,37.34,good_gutter,63.36,FALSE,0,G_OG_219 E DIVISION ST_
301 S 1ST ST,Ogden,Iowa,"301 S 1ST ST, Ogden, Iowa",,,,,-94.0277405,42.0363167,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.77,poor_siding,35.75,good_gutter,60.55,FALSE,0,G_OG_301 S 1ST ST_
107 E WALNUT ST,Ogden,Iowa,"107 E WALNUT ST, Ogden, Iowa",,,,,-94.0276008,42.0392757,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.4,poor_siding,42.46,poor/no_gutter,70.19,FALSE,0,G_OG_107 E WALNUT ST_
202 E DIVISION ST,Ogden,Iowa,"202 E DIVISION ST, Ogden, Iowa",,,,,-94.0263243,42.0343775,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
408 E DIVISION ST,Ogden,Iowa,"408 E DIVISION ST, Ogden, Iowa",,,,,-94.0222554,42.0343654,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
607 E DIVISION ST,Ogden,Iowa,"607 E DIVISION ST, Ogden, Iowa",,,,,-94.0193835,42.0353926,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.3,poor_siding,40.98,poor/no_gutter,69.83,FALSE,0,G_OG_607 E DIVISION ST_
602 E OAK ST,Ogden,Iowa,"602 E OAK ST, Ogden, Iowa",,,,,-94.0198622,42.0362255,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.27,poor_siding,39.1,good_gutter,51.99,FALSE,0,G_OG_602 E OAK ST_
602 E WALNUT ST,Ogden,Iowa,"602 E WALNUT ST, Ogden, Iowa",,,,,-94.0199971,42.0389072,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.65,poor_siding,36.55,good_gutter,71.1,FALSE,0,G_OG_602 E WALNUT ST_
519 E DIVISION ST,Ogden,Iowa,"519 E DIVISION ST, Ogden, Iowa",,,,,-94.020352,42.035241,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
226 SE 2ND ST,Ogden,Iowa,"226 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0375418,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.31,poor_siding,37.64,poor/no_gutter,59.35,FALSE,0,G_OG_226 SE 2ND ST_
607 S 1ST ST,Ogden,Iowa,"607 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0317612,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.1,poor_siding,37.62,good_gutter,70.57,FALSE,0,G_OG_607 S 1ST ST_
325 SE 4TH ST,Ogden,Iowa,"325 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0354472,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.29,poor_siding,37.04,poor/no_gutter,63.17,FALSE,0,G_OG_325 SE 4TH ST_
331 SE 4TH ST,Ogden,Iowa,"331 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0351768,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
320 SE 2ND ST,Ogden,Iowa,"320 SE 2ND ST, Ogden, Iowa",,,,,-94.0270423,42.0358971,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.56,poor_siding,39.23,good_gutter,56.37,FALSE,0,G_OG_320 SE 2ND ST_
326 HORNBERG DR,Ogden,Iowa,"326 HORNBERG DR, Ogden, Iowa",,,,,-94.0218639,42.035189,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
420 E OAK ST,Ogden,Iowa,"420 E OAK ST, Ogden, Iowa",,,,,-94.0222554,42.036219,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.29,poor_siding,37.18,good_gutter,51.25,FALSE,0,G_OG_420 E OAK ST_
214 SE 2ND ST,Ogden,Iowa,"214 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0376962,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.6,poor_siding,36.52,good_gutter,66.55,FALSE,0,G_OG_214 SE 2ND ST_
125 E WALNUT ST,Ogden,Iowa,"125 E WALNUT ST, Ogden, Iowa",,,,,-94.0268828,42.0393008,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
438 E OAK ST,Ogden,Iowa,"438 E OAK ST, Ogden, Iowa",,,,,-94.0215973,42.0362227,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.75,poor_siding,37.62,poor/no_gutter,61.53,FALSE,0,G_OG_438 E OAK ST_
401 E WALNUT ST,Ogden,Iowa,"401 E WALNUT ST, Ogden, Iowa",,,,,-94.0237476,42.0392665,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.17,chipped_paint,36.29,good_gutter,53.14,FALSE,0,G_OG_401 E WALNUT ST_
432 PETERSON DR,Ogden,Iowa,"432 PETERSON DR, Ogden, Iowa",,,,,-94.0217768,42.0375487,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
237 SE 4TH ST,Ogden,Iowa,"237 SE 4TH ST, Ogden, Iowa",,,,,-94.0227541,42.0371091,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.7,poor_siding,39.19,poor/no_gutter,50.62,FALSE,0,G_OG_237 SE 4TH ST_
407 E WALNUT ST,Ogden,Iowa,"407 E WALNUT ST, Ogden, Iowa",,,,,-94.0233125,42.0394451,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.93,poor_siding,37.24,good_gutter,63.08,FALSE,0,G_OG_407 E WALNUT ST_
325 E WALNUT ST,Ogden,Iowa,"325 E WALNUT ST, Ogden, Iowa",,,,,-94.0241901,42.0392985,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
608 E WALNUT ST,Ogden,Iowa,"608 E WALNUT ST, Ogden, Iowa",,,,,-94.0197581,42.0389044,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.36,poor_siding,36.26,good_gutter,70.92,FALSE,0,G_OG_608 E WALNUT ST_
614 E WALNUT ST,Ogden,Iowa,"614 E WALNUT ST, Ogden, Iowa",,,,,-94.0196029,42.0388411,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.05,poor_siding,36.74,good_gutter,70.45,FALSE,0,G_OG_614 E WALNUT ST_
413 S 1ST ST,Ogden,Iowa,"413 S 1ST ST, Ogden, Iowa",,,,,-94.0275809,42.0338894,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.98,poor_siding,37.75,poor/no_gutter,56.68,FALSE,0,G_OG_413 S 1ST ST_
113 E DIVISION ST,Ogden,Iowa,"113 E DIVISION ST, Ogden, Iowa",,,,,-94.0273016,42.0348646,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.29,poor_siding,36.87,good_gutter,70.38,FALSE,0,G_OG_113 E DIVISION ST_
238 SE 4TH ST,Ogden,Iowa,"238 SE 4TH ST, Ogden, Iowa",,,,,-94.0233723,42.0368751,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.43,poor_siding,35.97,good_gutter,70.64,FALSE,0,G_OG_238 SE 4TH ST_
214 SE 4TH ST,Ogden,Iowa,"214 SE 4TH ST, Ogden, Iowa",,,,,-94.0233923,42.0377046,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.11,poor_siding,37.31,good_gutter,54.24,FALSE,0,G_OG_214 SE 4TH ST_
202 E WALNUT ST,Ogden,Iowa,"202 E WALNUT ST, Ogden, Iowa",,,,,-94.0264018,42.0388692,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.02,poor_siding,36.64,poor/no_gutter,55.98,FALSE,0,G_OG_202 E WALNUT ST_
308 E WALNUT ST,Ogden,Iowa,"308 E WALNUT ST, Ogden, Iowa",,,,,-94.0247486,42.038777,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,52.33,poor_siding,41.83,good_gutter,63.18,FALSE,0,G_OG_308 E WALNUT ST_
637 E WALNUT ST,Ogden,Iowa,"637 E WALNUT ST, Ogden, Iowa",,,,,-94.018506,42.0393621,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.76,poor_siding,37.76,good_gutter,69.32,FALSE,0,G_OG_637 E WALNUT ST_
102 SE 2ND ST,Ogden,Iowa,"102 SE 2ND ST, Ogden, Iowa",,,,,-94.0269027,42.0387402,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.92,poor_siding,39.05,poor/no_gutter,70.92,FALSE,0,G_OG_102 SE 2ND ST_
114 E WALNUT ST,Ogden,Iowa,"114 E WALNUT ST, Ogden, Iowa",,,,,-94.0272219,42.0387677,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.4,poor_siding,37.43,good_gutter,50.63,FALSE,0,G_OG_114 E WALNUT ST_
507 E WALNUT ST,Ogden,Iowa,"507 E WALNUT ST, Ogden, Iowa",,,,,-94.0211186,42.0394832,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.02,poor_siding,39.12,good_gutter,58.51,FALSE,0,G_OG_507 E WALNUT ST_
531 E WALNUT ST,Ogden,Iowa,"531 E WALNUT ST, Ogden, Iowa",,,,,-94.0205004,42.0392924,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.15,poor_siding,39.37,good_gutter,62.48,FALSE,0,G_OG_531 E WALNUT ST_
119 S 1ST ST,Ogden,Iowa,"119 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0384034,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.65,chipped_paint,36.1,good_gutter,71.17,FALSE,0,G_OG_119 S 1ST ST_
314 E WALNUT ST,Ogden,Iowa,"314 E WALNUT ST, Ogden, Iowa",,,,,-94.0244479,42.0388684,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
304 E WALNUT ST,Ogden,Iowa,"304 E WALNUT ST, Ogden, Iowa",,,,,-94.024968,42.03875,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.46,poor_siding,38,poor/no_gutter,60.02,FALSE,0,G_OG_304 E WALNUT ST_
519 S 1ST ST,Ogden,Iowa,"519 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0325722,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.07,poor_siding,36.3,poor/no_gutter,60.32,FALSE,0,G_OG_519 S 1ST ST_
525 S 1ST ST,Ogden,Iowa,"525 S 1ST ST, Ogden, Iowa",,,,,-94.0276208,42.0323819,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.63,poor_siding,37.02,good_gutter,65.58,FALSE,0,G_OG_525 S 1ST ST_
101 E WALNUT ST,Ogden,Iowa,"101 E WALNUT ST, Ogden, Iowa",,,,,-94.027804,42.039355,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.73,poor_siding,34.53,good_gutter,65.03,FALSE,0,G_OG_101 E WALNUT ST_
120 SE 3RD ST,Ogden,Iowa,"120 SE 3RD ST, Ogden, Iowa",,,,,-94.0255264,42.0384216,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.47,poor_siding,39.29,good_gutter,58.68,FALSE,0,G_OG_120 SE 3RD ST_
319 E MULBERRY ST,Ogden,Iowa,"319 E MULBERRY ST, Ogden, Iowa",,,,,-94.0241103,42.0384518,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.95,poor_siding,37.04,poor/no_gutter,54.22,FALSE,0,G_OG_319 E MULBERRY ST_
113 SE 2ND ST,Ogden,Iowa,"113 SE 2ND ST, Ogden, Iowa",,,,,-94.026424,42.0385639,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 E WALNUT ST,Ogden,Iowa,"208 E WALNUT ST, Ogden, Iowa",,,,,-94.0261049,42.0388454,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.01,poor_siding,40.39,poor/no_gutter,67.57,FALSE,0,G_OG_208 E WALNUT ST_
507 S 1ST ST,Ogden,Iowa,"507 S 1ST ST, Ogden, Iowa",,,,,-94.0276607,42.0327667,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
113 S 1ST ST,Ogden,Iowa,"113 S 1ST ST, Ogden, Iowa",,,,,-94.0276607,42.0385592,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.92,poor_siding,35.71,good_gutter,66.09,FALSE,0,G_OG_113 S 1ST ST_
301 E MULBERRY ST,Ogden,Iowa,"301 E MULBERRY ST, Ogden, Iowa",,,,,-94.024968,42.0384411,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.95,poor_siding,36.24,good_gutter,65.84,FALSE,0,G_OG_301 E MULBERRY ST_
307 SE 4TH ST,Ogden,Iowa,"307 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0358333,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 SE 2ND ST,Ogden,Iowa,"208 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.0379851,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.14,poor_siding,39.13,good_gutter,61.44,FALSE,0,G_OG_208 SE 2ND ST_
401 E OAK ST,Ogden,Iowa,"401 E OAK ST, Ogden, Iowa",,,,,-94.0227142,42.0366471,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.88,chipped_paint,36.26,good_gutter,54.89,FALSE,0,G_OG_401 E OAK ST_
438 PETERSON DR,Ogden,Iowa,"438 PETERSON DR, Ogden, Iowa",,,,,-94.0215374,42.0375571,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
361 SE 4TH ST,Ogden,Iowa,"361 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0347521,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.83,poor_siding,38.81,poor/no_gutter,64.97,FALSE,0,G_OG_361 SE 4TH ST_
429 E OAK ST,Ogden,Iowa,"429 E OAK ST, Ogden, Iowa",,,,,-94.021942,42.036917,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.9,chipped_paint,36.29,good_gutter,66.85,FALSE,0,G_OG_429 E OAK ST_
308 SE 2ND ST,Ogden,Iowa,"308 SE 2ND ST, Ogden, Iowa",,,,,-94.0269626,42.036286,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
201 E VETERANS DR,Ogden,Iowa,"201 E VETERANS DR, Ogden, Iowa",,,,,-94.0263043,42.0321962,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
620 E WALNUT ST,Ogden,Iowa,"620 E WALNUT ST, Ogden, Iowa",,,,,-94.01926,42.0386499,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.41,poor_siding,36.92,good_gutter,70.28,FALSE,0,G_OG_620 E WALNUT ST_
307 E WALNUT ST,Ogden,Iowa,"307 E WALNUT ST, Ogden, Iowa",,,,,-94.0247126,42.0392143,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
301 E WALNUT ST,Ogden,Iowa,"301 E WALNUT ST, Ogden, Iowa",,,,,-94.0250677,42.0392292,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.78,poor_siding,36.73,good_gutter,68.83,FALSE,0,G_OG_301 E WALNUT ST_
305 E WALNUT ST,Ogden,Iowa,"305 E WALNUT ST, Ogden, Iowa",,,,,-94.0248283,42.0392376,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
201 E WALNUT ST,Ogden,Iowa,"201 E WALNUT ST, Ogden, Iowa",,,,,-94.0264639,42.0392962,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
220 E WALNUT ST,Ogden,Iowa,"220 E WALNUT ST, Ogden, Iowa",,,,,-94.0255464,42.0387877,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.32,poor_siding,36.63,poor/no_gutter,65.12,FALSE,0,G_OG_220 E WALNUT ST_
214 E WALNUT ST,Ogden,Iowa,"214 E WALNUT ST, Ogden, Iowa",,,,,-94.0258456,42.0387965,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.79,poor_siding,37.6,poor/no_gutter,50.03,FALSE,0,G_OG_214 E WALNUT ST_
321 SE 2ND ST,Ogden,Iowa,"321 SE 2ND ST, Ogden, Iowa",,,,,-94.026264,42.035656,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.17,poor_siding,35.85,good_gutter,69.22,FALSE,0,G_OG_321 SE 2ND ST_
219 SE 4TH ST,Ogden,Iowa,"219 SE 4TH ST, Ogden, Iowa",,,,,-94.0227541,42.0376497,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.49,poor_siding,38.3,good_gutter,67.42,FALSE,0,G_OG_219 SE 4TH ST_
426 PETERSON DR,Ogden,Iowa,"426 PETERSON DR, Ogden, Iowa",,,,,-94.0219962,42.0375604,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.67,poor_siding,38.62,poor/no_gutter,61.81,FALSE,0,G_OG_426 PETERSON DR_
325 SE 2ND ST,Ogden,Iowa,"325 SE 2ND ST, Ogden, Iowa",,,,,-94.0263841,42.0353988,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
420 PETERSON DR,Ogden,Iowa,"420 PETERSON DR, Ogden, Iowa",,,,,-94.0223153,42.0375492,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.05,poor_siding,37.78,good_gutter,70.28,FALSE,0,G_OG_420 PETERSON DR_
512 SE 2ND ST,Ogden,Iowa,"512 SE 2ND ST, Ogden, Iowa",,,,,-94.0270224,42.033098,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
503 S 1ST ST,Ogden,Iowa,"503 S 1ST ST, Ogden, Iowa",,,,,-94.0276806,42.0330942,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.82,poor_siding,36.33,good_gutter,51.66,FALSE,0,G_OG_503 S 1ST ST_
261 SE 2ND ST,Ogden,Iowa,"261 SE 2ND ST, Ogden, Iowa",,,,,-94.026424,42.0367876,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
