address,city,state,source,city_id,image_name,image_url,lon,lat,date,sq_ft,year_built,assessed_value
602 6TH AVE NW,Independence,Iowa,V,D,V_D_602_6TH_AVE_NW,,-91.8999737,42.4733623,,,,
816 6TH ST NW,Independence,Iowa,V,D,V_D_816_6TH_ST_NW,,-91.9039897,42.4733247,,,,
1839 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1839_GOLF_COURSE_BLVD,,-91.922325,42.473374,,,,
814 6TH ST NW,Independence,Iowa,V,D,V_D_814_6TH_ST_NW,,-91.9037036,42.4733869,,,,
812 6TH ST NW,Independence,Iowa,V,D,V_D_812_6TH_ST_NW,,-91.9034937,42.4733712,,,,
605 8TH AVE NW,Independence,Iowa,V,D,V_D_605_8TH_AVE_NW,,-91.9030358,42.4734938,,,,
606 8TH AVE NW,Independence,Iowa,V,D,V_D_606_8TH_AVE_NW,,-91.9024634,42.4735033,,,,
700 6TH ST NW,Independence,Iowa,V,D,V_D_700_6TH_ST_NW,,-91.9018148,42.473399,,,,
614 6TH ST NW,Independence,Iowa,V,D,V_D_614_6TH_ST_NW,,-91.9012806,42.4733312,,,,
608 6TH ST NW,Independence,Iowa,V,D,V_D_608_6TH_ST_NW,,-91.9009753,42.4733362,,,,
604 6TH AVE NW,Independence,Iowa,V,D,V_D_604_6TH_AVE_NW,,-91.8999451,42.473545,,,,
607 6TH AVE NW,Independence,Iowa,V,D,V_D_607_6TH_AVE_NW,,-91.9005556,42.4735349,,,,
1825 218TH ST,Independence,Iowa,V,D,V_D_1825_218TH_ST,,-91.918564,42.473019,,,,
601 5TH AVE NW,Independence,Iowa,V,D,V_D_601_5TH_AVE_NW,,-91.8994491,42.4732847,,,,
301 7TH AVE NW,Independence,Iowa,V,D,V_D_301_7TH_AVE_NW,,-91.9017384,42.4706393,,,,
607 8TH AVE NW,Independence,Iowa,V,D,V_D_607_8TH_AVE_NW,,-91.9030358,42.4737239,,,,
610 6TH AVE NW,Independence,Iowa,V,D,V_D_610_6TH_AVE_NW,,-91.8999737,42.4737266,,,,
610 8TH AVE NW,Independence,Iowa,V,D,V_D_610_8TH_AVE_NW,,-91.9024825,42.4737139,,,,
610 7TH AVE NW,Independence,Iowa,V,D,V_D_610_7TH_AVE_NW,,-91.9012806,42.4737146,,,,
611 6TH AVE NW,Independence,Iowa,V,D,V_D_611_6TH_AVE_NW,,-91.9005556,42.4737649,,,,
819 7TH ST NW,Independence,Iowa,V,D,V_D_819_7TH_ST_NW,,-91.9039325,42.4738433,,,,
819 7TH ST NW,Independence,Iowa,V,D,V_D_819_7TH_ST_NW,,-91.9039325,42.4738433,,,,
813 7TH ST NW,Independence,Iowa,V,D,V_D_813_7TH_ST_NW,,-91.9036845,42.4738666,,,,
809 7TH ST NW,Independence,Iowa,V,D,V_D_809_7TH_ST_NW,,-91.9034555,42.4738704,,,,
615 8TH AVE NW,Independence,Iowa,V,D,V_D_615_8TH_AVE_NW,,-91.9029976,42.4738779,,,,
614 8TH AVE NW,Independence,Iowa,V,D,V_D_614_8TH_AVE_NW,,-91.9024825,42.4738673,,,,
705 7TH ST NW,Independence,Iowa,V,D,V_D_705_7TH_ST_NW,,-91.9019674,42.473895,,,,
615 7TH AVE NW,Independence,Iowa,V,D,V_D_615_7TH_AVE_NW,,-91.9017194,42.4738799,,,,
614 7TH AVE NW,Independence,Iowa,V,D,V_D_614_7TH_AVE_NW,,-91.9012806,42.4739063,,,,
615 6TH AVE NW,Independence,Iowa,V,D,V_D_615_6TH_AVE_NW,,-91.9005556,42.4739183,,,,
612 6TH AVE NW,Independence,Iowa,V,D,V_D_612_6TH_AVE_NW,,-91.9000596,42.4738115,,,,
1835 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1835_GOLF_COURSE_BLVD,,-91.922809,42.474093,,,,
703 9TH AVE NW,Independence,Iowa,V,D,V_D_703_9TH_AVE_NW,,-91.9043904,42.4741425,,,,
 9TH AVE NW,Independence,Iowa,V,D,V_D_9TH_AVE_NW,,-91.9040751,42.4704427,,,,
800 7TH AVE NW,Independence,Iowa,V,D,V_D_800_7TH_AVE_NW,,-91.9012424,42.4751724,,,,
909 9TH ST NW,Independence,Iowa,V,D,V_D_909_9TH_ST_NW,,-91.9049819,42.4752255,,,,
907 9TH ST NW,Independence,Iowa,V,D,V_D_907_9TH_ST_NW,,-91.9047148,42.4751916,,,,
903 9TH ST NW,Independence,Iowa,V,D,V_D_903_9TH_ST_NW,,-91.9044477,42.475196,,,,
818 8TH ST NW,Independence,Iowa,V,D,V_D_818_8TH_ST_NW,,-91.9039325,42.4752237,,,,
812 8TH ST NW,Independence,Iowa,V,D,V_D_812_8TH_ST_NW,,-91.9037226,42.475208,,,,
804 8TH ST NW,Independence,Iowa,V,D,V_D_804_8TH_ST_NW,,-91.9034555,42.4751741,,,,
800 8TH ST NW,Independence,Iowa,V,D,V_D_800_8TH_ST_NW,,-91.9030739,42.4751804,,,,
802 8TH AVE NW,Independence,Iowa,V,D,V_D_802_8TH_AVE_NW,,-91.9024825,42.475171,,,,
818 7TH ST NW,Independence,Iowa,V,D,V_D_818_7TH_ST_NW,,-91.90394,42.474322,,,,
812 7TH ST NW,Independence,Iowa,V,D,V_D_812_7TH_ST_NW,,-91.9037608,42.4743255,,,,
705 8TH AVE NW,Independence,Iowa,V,D,V_D_705_8TH_AVE_NW,,-91.903207,42.474326,,,,
714 7TH ST NW,Independence,Iowa,V,D,V_D_714_7TH_ST_NW,,-91.9024825,42.4743274,,,,
710 7TH ST NW,Independence,Iowa,V,D,V_D_710_7TH_ST_NW,,-91.9022345,42.474274,,,,
706 7TH ST NW,Independence,Iowa,V,D,V_D_706_7TH_ST_NW,,-91.9019483,42.4742596,,,,
702 7TH ST NW,Independence,Iowa,V,D,V_D_702_7TH_ST_NW,,-91.9017003,42.4743212,,,,
608 7TH ST NW,Independence,Iowa,V,D,V_D_608_7TH_ST_NW,,-91.9008799,42.4743539,,,,
709 9TH AVE NW,Independence,Iowa,V,D,V_D_709_9TH_AVE_NW,,-91.9043904,42.4745259,,,,
709 7TH AVE NW,Independence,Iowa,V,D,V_D_709_7TH_AVE_NW,,-91.9017957,42.4746456,,,,
709 8TH ST NW,Independence,Iowa,V,D,V_D_709_8TH_ST_NW,,-91.9022386,42.474728,,,,
706 8TH ST NW,Independence,Iowa,V,D,V_D_706_8TH_ST_NW,,-91.9019674,42.4751604,,,,
713 9TH AVE NW,Independence,Iowa,V,D,V_D_713_9TH_AVE_NW,,-91.9043904,42.474756,,,,
821 8TH ST NW,Independence,Iowa,V,D,V_D_821_8TH_ST_NW,,-91.9039516,42.4747441,,,,
811 8TH ST NW,Independence,Iowa,V,D,V_D_811_8TH_ST_NW,,-91.9037226,42.4747479,,,,
809 8TH ST NW,Independence,Iowa,V,D,V_D_809_8TH_ST_NW,,-91.9034555,42.474714,,,,
801 8TH ST NW,Independence,Iowa,V,D,V_D_801_8TH_ST_NW,,-91.9030358,42.4747209,,,,
714 8TH AVE NW,Independence,Iowa,V,D,V_D_714_8TH_AVE_NW,,-91.9024825,42.4747876,,,,
715 7TH AVE NW,Independence,Iowa,V,D,V_D_715_7TH_AVE_NW,,-91.9018148,42.4748178,,,,
717 9TH AVE NW,Independence,Iowa,V,D,V_D_717_9TH_AVE_NW,,-91.9044477,42.4749276,,,,
 7TH AVE NW,Independence,Iowa,V,D,V_D_7TH_AVE_NW,,-91.9014879,42.4722641,,,,
804 7TH AVE NW,Independence,Iowa,V,D,V_D_804_7TH_AVE_NW,,-91.9013378,42.4753433,,,,
810 9TH AVE NW,Independence,Iowa,V,D,V_D_810_9TH_AVE_NW,,-91.9039516,42.4754726,,,,
809 8TH AVE NW,Independence,Iowa,V,D,V_D_809_8TH_AVE_NW,,-91.9030358,42.4755645,,,,
808 7TH AVE NW,Independence,Iowa,V,D,V_D_808_7TH_AVE_NW,,-91.9014332,42.4755527,,,,
810 8TH AVE NW,Independence,Iowa,V,D,V_D_810_8TH_AVE_NW,,-91.902422,42.47558,,,,
510 10TH AVE NW,Independence,Iowa,V,D,V_D_510_10TH_AVE_NW,,-91.906726,42.474024,,,,
707 9TH ST NW,Independence,Iowa,V,D,V_D_707_9TH_ST_NW,,-91.9020437,42.4756576,,,,
815 7TH AVE NW,Independence,Iowa,V,D,V_D_815_7TH_AVE_NW,,,,,,,
910 9TH ST NW,Independence,Iowa,V,D,V_D_910_9TH_ST_NW,,-91.9051345,42.4756064,,,,
906 9TH ST NW,Independence,Iowa,V,D,V_D_906_9TH_ST_NW,,-91.9047529,42.4756127,,,,
814 9TH AVE NW,Independence,Iowa,V,D,V_D_814_9TH_AVE_NW,,-91.9038753,42.475704,,,,
815 8TH AVE NW,Independence,Iowa,V,D,V_D_815_8TH_AVE_NW,,-91.9030167,42.4757757,,,,
700 9TH ST NW,Independence,Iowa,V,D,V_D_700_9TH_ST_NW,,-91.9016734,42.4758988,,,,
514 7TH AVE NW,Independence,Iowa,V,D,V_D_514_7TH_AVE_NW,,-91.9012806,42.472986,,,,
609 6TH ST NW,Independence,Iowa,V,D,V_D_609_6TH_ST_NW,,-91.9010516,42.4729131,,,,
 7TH ST NW,Independence,Iowa,V,D,V_D_7TH_ST_NW,,-91.9027536,42.4740549,,,,
1806 218TH ST,Independence,Iowa,V,D,V_D_1806_218TH_ST,,-91.9165332,42.4719455,,,,
1810 218TH ST,Independence,Iowa,V,D,V_D_1810_218TH_ST,,-91.9166295,42.4719446,,,,
1208 1ST ST W,Independence,Iowa,V,D,V_D_1208_1ST_ST_W,,-91.9075959,42.469411,,,,
207 ALLERTON AVE SW,Independence,Iowa,V,D,V_D_207_ALLERTON_AVE_SW,,-91.911813,42.4671742,,,,
1519 2ND ST SW,Independence,Iowa,V,D,V_D_1519_2ND_ST_SW,,-91.9124237,42.4673558,,,,
1507/1509 2ND ST SW,Independence,Iowa,V,D,V_D_1507/1509_2ND_ST_SW,,-91.9117837,42.4673632,,,,
1859 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1859_GOLF_COURSE_BLVD,,-91.922904,42.470296,,,,
1851 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1851_GOLF_COURSE_BLVD,,-91.922955,42.471004,,,,
901 8TH AVE NW,Independence,Iowa,V,D,V_D_901_8TH_AVE_NW,,-91.9022726,42.4760756,,,,
1797 220TH ST,Independence,Iowa,V,D,V_D_1797_220TH_ST,,-91.9261487,42.4701596,,,,
 BLAND BLVD,Independence,Iowa,V,D,V_D_BLAND_BLVD,,-91.9101218,42.4579753,,,,
508-A 20TH AVE SW,Independence,Iowa,V,D,V_D_508-A_20TH_AVE_SW,,-91.9178837,42.4650126,,,,
1414 1ST ST W,Independence,Iowa,V,D,V_D_1414_1ST_ST_W,,-91.9109161,42.468934,,,,
808 5TH ST NW,Independence,Iowa,V,D,V_D_808_5TH_ST_NW,,-91.9034555,42.4724132,,,,
1853 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1853_GOLF_COURSE_BLVD,,-91.92299,42.471589,,,,
815 6TH ST NW,Independence,Iowa,V,D,V_D_815_6TH_ST_NW,,-91.9039897,42.4729796,,,,
407 7TH AVE NW,Independence,Iowa,V,D,V_D_407_7TH_AVE_NW,,-91.9017384,42.4717514,,,,
706 4TH ST NW,Independence,Iowa,V,D,V_D_706_4TH_ST_NW,,-91.9019686,42.4715416,,,,
400 4TH AVE NW,Independence,Iowa,V,D,V_D_400_4TH_AVE_NW,,-91.8976177,42.471551,,,,
909 8TH AVE NW,Independence,Iowa,V,D,V_D_909_8TH_AVE_NW,,-91.9033566,42.4767485,,,,
1311 3RD ST NW,Independence,Iowa,V,D,V_D_1311_3RD_ST_NW,,-91.9099811,42.4701192,,,,
1309 3RD ST NW INDEPENDENCE,Independence,Iowa,V,D,V_D_1309_3RD_ST_NW_INDEPENDENCE,,-91.9097649,42.4701235,,,,
812 3RD ST NW,Independence,Iowa,V,D,V_D_812_3RD_ST_NW,,-91.9039707,42.4709667,,,,
1827 218TH ST,Independence,Iowa,V,D,V_D_1827_218TH_ST,,-91.917934,42.473026,,,,
916/918 9TH ST SW,Independence,Iowa,V,D,V_D_916/918_9TH_ST_SW,,-91.9046766,42.4619233,,,,
515 6TH AVE NW,Independence,Iowa,V,D,V_D_515_6TH_AVE_NW,,-91.9006319,42.4729968,,,,
110 4TH AVE NW,Independence,Iowa,V,D,V_D_110_4TH_AVE_NW,,-91.897409,42.469217,,,,
1006 3RD ST NW,Independence,Iowa,V,D,V_D_1006_3RD_ST_NW,,-91.9061267,42.4705666,,,,
305 11TH AVE NW,Independence,Iowa,V,D,V_D_305_11TH_AVE_NW,,-91.90668,42.4708067,,,,
501 8TH AVE NW,Independence,Iowa,V,D,V_D_501_8TH_AVE_NW,,-91.9029595,42.4724214,,,,
900 9TH ST NW,Independence,Iowa,V,D,V_D_900_9TH_ST_NW,,-91.9044858,42.4756172,,,,
514 6TH AVE NW,Independence,Iowa,V,D,V_D_514_6TH_AVE_NW,,-91.9000214,42.4730068,,,,
910 3RD ST NW,Independence,Iowa,V,D,V_D_910_3RD_ST_NW,,-91.9046194,42.4706108,,,,
1749-51 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-51_GOLF_COURSE_BLVD,,-91.9315072,42.4836939,,,,
1749-69 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-69_GOLF_COURSE_BLVD,,-91.9249221,42.4836372,,,,
1749-70 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-70_GOLF_COURSE_BLVD,,-91.924631,42.4841032,,,,
1749-50 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-50_GOLF_COURSE_BLVD,,-91.9318014,42.4838824,,,,
1749-71 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-71_GOLF_COURSE_BLVD,,-91.9243609,42.4842463,,,,
1749-49 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-49_GOLF_COURSE_BLVD,,-91.932151,42.4839215,,,,
1749-48 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-48_GOLF_COURSE_BLVD,,-91.9325055,42.4838842,,,,
1749-47 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-47_GOLF_COURSE_BLVD,,-91.932417,42.4847371,,,,
1749-72 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-72_GOLF_COURSE_BLVD,,-91.923886,42.484144,,,,
1772 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1772_GOLF_COURSE_BLVD,,-91.9296449,42.47821,,,,
1758 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1758_GOLF_COURSE_BLVD,,-91.932012,42.478167,,,,
1762 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1762_GOLF_COURSE_BLVD,,-91.9362047,42.482678,,,,
1750 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1750_GOLF_COURSE_BLVD,,-91.933989,42.478038,,,,
1776 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1776_GOLF_COURSE_BLVD,,-91.928462,42.478232,,,,
1782 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1782_GOLF_COURSE_BLVD,,-91.927278,42.478253,,,,
1796 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1796_GOLF_COURSE_BLVD,,-91.924768,42.4782129,,,,
1748 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1748_GOLF_COURSE_BLVD,,-91.9377966,42.4826404,,,,
1771-18 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-18_GOLF_COURSE_BLVD,,-91.9317688,42.4794174,,,,
1771-16 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-16_GOLF_COURSE_BLVD,,-91.9320737,42.4802609,,,,
 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_GOLF_COURSE_BLVD,,-91.9335193,42.4799766,,,,
1771-19 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-19_GOLF_COURSE_BLVD,,-91.9297734,42.4800704,,,,
1771-22 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-22_GOLF_COURSE_BLVD,,-91.9312172,42.4804782,,,,
1771-15 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-15_GOLF_COURSE_BLVD,,-91.9323511,42.4806738,,,,
1771-33 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-33_GOLF_COURSE_BLVD,,-91.9253835,42.4809405,,,,
1771-23 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-23_GOLF_COURSE_BLVD,,-91.9313783,42.4811989,,,,
1771-26 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-26_GOLF_COURSE_BLVD,,-91.9292826,42.4809252,,,,
1771-27 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-27_GOLF_COURSE_BLVD,,-91.9285888,42.4808041,,,,
1771-24 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-24_GOLF_COURSE_BLVD,,-91.9306627,42.48119,,,,
1771-25 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-25_GOLF_COURSE_BLVD,,-91.9299491,42.4809583,,,,
1771-32 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-32_GOLF_COURSE_BLVD,,-91.9259601,42.4810508,,,,
1771-28 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-28_GOLF_COURSE_BLVD,,-91.9280331,42.4808615,,,,
1771-29 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-29_GOLF_COURSE_BLVD,,-91.927517,42.4808814,,,,
1771-31 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-31_GOLF_COURSE_BLVD,,-91.9264317,42.4808596,,,,
1771-30 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-30_GOLF_COURSE_BLVD,,-91.9269973,42.4808874,,,,
 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_GOLF_COURSE_BLVD,,-91.9335193,42.4799766,,,,
1771-13 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-13_GOLF_COURSE_BLVD,,-91.9322063,42.4817714,,,,
1771-12 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-12_GOLF_COURSE_BLVD,,-91.9315492,42.481802,,,,
1771-10 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-10_GOLF_COURSE_BLVD,,-91.9304407,42.4818056,,,,
1771-9 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-9_GOLF_COURSE_BLVD,,-91.9298821,42.4818076,,,,
1771-8 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-8_GOLF_COURSE_BLVD,,-91.9293259,42.4817885,,,,
1771-7 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-7_GOLF_COURSE_BLVD,,-91.9287495,42.4818022,,,,
1771-6 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-6_GOLF_COURSE_BLVD,,-91.9281805,42.4818133,,,,
1771-5 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-5_GOLF_COURSE_BLVD,,-91.9276211,42.4818409,,,,
1771-4 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-4_GOLF_COURSE_BLVD,,-91.9270643,42.4818483,,,,
1771-3 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-3_GOLF_COURSE_BLVD,,-91.9265223,42.4818383,,,,
1771-2 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-2_GOLF_COURSE_BLVD,,-91.9260141,42.4818316,,,,
1771-1 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-1_GOLF_COURSE_BLVD,,-91.9253511,42.4817538,,,,
1749-59 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-59_GOLF_COURSE_BLVD,,-91.9279408,42.4834392,,,,
1749-58 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-58_GOLF_COURSE_BLVD,,-91.9283827,42.4833048,,,,
1749-60 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-60_GOLF_COURSE_BLVD,,-91.9275694,42.4838644,,,,
1749-57 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-57_GOLF_COURSE_BLVD,,-91.9287728,42.4833738,,,,
1749-61 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-61_GOLF_COURSE_BLVD,,-91.9273958,42.4831134,,,,
1749-56 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-56_GOLF_COURSE_BLVD,,-91.9334331,42.485317,,,,
1749-62 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-62_GOLF_COURSE_BLVD,,-91.9270778,42.4839119,,,,
1749-63 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-63_GOLF_COURSE_BLVD,,-91.9268088,42.4832807,,,,
1749-55 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-55_GOLF_COURSE_BLVD,,-91.9294067,42.4837354,,,,
1749-64 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-64_GOLF_COURSE_BLVD,,-91.9265338,42.483961,,,,
1749-65 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-65_GOLF_COURSE_BLVD,,-91.9262367,42.4834632,,,,
1749-54 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-54_GOLF_COURSE_BLVD,,-91.9297922,42.4834915,,,,
1749-66 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-66_GOLF_COURSE_BLVD,,-91.9258621,42.4833999,,,,
1749-67 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-67_GOLF_COURSE_BLVD,,-91.9255534,42.4835232,,,,
1749-52 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-52_GOLF_COURSE_BLVD,,-91.9311545,42.4836716,,,,
1749-68 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-68_GOLF_COURSE_BLVD,,-91.9252342,42.4834943,,,,
1749-45 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-45_GOLF_COURSE_BLVD,,-91.9331506,42.4843508,,,,
1749-44 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-44_GOLF_COURSE_BLVD,,-91.9331677,42.4851655,,,,
1749-43 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-43_GOLF_COURSE_BLVD,,-91.9334331,42.485317,,,,
1803 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1803_GOLF_COURSE_BLVD,,-91.922783,42.481433,,,,
1805 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1805_GOLF_COURSE_BLVD,,-91.922875,42.478752,,,,
1795 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1795_GOLF_COURSE_BLVD,,-91.9245509,42.480502,,,,
 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_GOLF_COURSE_BLVD,,-91.9335193,42.4799766,,,,
1749 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749_GOLF_COURSE_BLVD,,-91.930499,42.4838293,,,,
1745 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1745_GOLF_COURSE_BLVD,,-91.9360559,42.484557,,,,
1801 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1801_GOLF_COURSE_BLVD,,-91.923238,42.480327,,,,
1786 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1786_GOLF_COURSE_BLVD,,-91.926095,42.4782749,,,,
1771-11 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1771-11_GOLF_COURSE_BLVD,,-91.9309973,42.4817986,,,,
1749-46 GOLF COURSE BLVD,Independence,Iowa,V,D,V_D_1749-46_GOLF_COURSE_BLVD,,-91.9326725,42.4848479,,,,
702 11TH ST NE,Independence,Iowa,V,D,V_D_702_11TH_ST_NE,,-91.8862304,42.4787363,,,,
804 14TH ST NE,Independence,Iowa,V,D,V_D_804_14TH_ST_NE,,-91.8837321,42.4836273,,,,
900 14TH ST NE,Independence,Iowa,V,D,V_D_900_14TH_ST_NE,,-91.8832553,42.483616,,,,
2027 14TH ST NE,Independence,Iowa,V,D,V_D_2027_14TH_ST_NE,,-91.8793651,42.4836796,,,,
2031 14TH ST NE,Independence,Iowa,V,D,V_D_2031_14TH_ST_NE,,-91.8782782,42.4835248,,,,
801 NORTH VIEW DR,Independence,Iowa,V,D,V_D_801_NORTH_VIEW_DR,,-91.8841707,42.4841377,,,,
803 NORTH VIEW DR,Independence,Iowa,V,D,V_D_803_NORTH_VIEW_DR,,-91.8836367,42.4842231,,,,
600 11TH ST NE,Independence,Iowa,V,D,V_D_600_11TH_ST_NE,,-91.8877253,42.4784705,,,,
1102 5TH AVE NE,Independence,Iowa,V,D,V_D_1102_5TH_AVE_NE,,-91.8887861,42.4785026,,,,
312 11TH ST NE,Independence,Iowa,V,D,V_D_312_11TH_ST_NE,,-91.8910558,42.4784078,,,,
300 11TH ST NE,Independence,Iowa,V,D,V_D_300_11TH_ST_NE,,-91.8915327,42.4787642,,,,
1109 2ND AVE NE,Independence,Iowa,V,D,V_D_1109_2ND_AVE_NE,,-91.8936499,42.4787869,,,,
1113 2ND AVE NE,Independence,Iowa,V,D,V_D_1113_2ND_AVE_NE,,-91.8936499,42.4789019,,,,
 11TH ST E,Independence,Iowa,V,D,V_D_11TH_ST_E,,-91.8887688,42.4781855,,,,
1112 1ST AVE NE,Independence,Iowa,V,D,V_D_1112_1ST_AVE_NE,,-91.89468,42.4788466,,,,
109 12TH ST NE,Independence,Iowa,V,D,V_D_109_12TH_ST_NE,,-91.8941459,42.4789321,,,,
1100 2ND AVE NE,Independence,Iowa,V,D,V_D_1100_2ND_AVE_NE,,-91.8940124,42.478225,,,,
710 11TH ST NE,Independence,Iowa,V,D,V_D_710_11TH_ST_NE,,-91.8857918,42.4786093,,,,
1111 4TH AVE NE,Independence,Iowa,V,D,V_D_1111_4TH_AVE_NE,,-91.8910749,42.4789251,,,,
712 11TH ST NE,Independence,Iowa,V,D,V_D_712_11TH_ST_NE,,-91.8854866,42.4789977,,,,
1113 5TH AVE NE,Independence,Iowa,V,D,V_D_1113_5TH_AVE_NE,,-91.8897775,42.4784354,,,,
716 11TH ST NE,Independence,Iowa,V,D,V_D_716_11TH_ST_NE,,-91.8852387,42.4787526,,,,
1115 8TH AVE NE,Independence,Iowa,V,D,V_D_1115_8TH_AVE_NE,,-91.8847619,42.4792013,,,,
212 12TH ST NE,Independence,Iowa,V,D,V_D_212_12TH_ST_NE,,-91.8926962,42.4793777,,,,
 11TH ST E,Independence,Iowa,V,D,V_D_11TH_ST_E,,-91.8887688,42.4781855,,,,
90 12TH ST NE,Independence,Iowa,V,D,V_D_90_12TH_ST_NE,,-91.8954049,42.4794098,,,,
1203 1ST AVE NE,Independence,Iowa,V,D,V_D_1203_1ST_AVE_NE,,-91.89468,42.4793451,,,,
208 12TH ST NE,Independence,Iowa,V,D,V_D_208_12TH_ST_NE,,-91.8938598,42.4794544,,,,
1116 5TH AVE NE,Independence,Iowa,V,D,V_D_1116_5TH_AVE_NE,,-91.8889959,42.4792085,,,,
1116 5TH AVE NE,Independence,Iowa,V,D,V_D_1116_5TH_AVE_NE,,-91.8889959,42.4792085,,,,
214 12TH ST NE,Independence,Iowa,V,D,V_D_214_12TH_ST_NE,,-91.892251,42.479469,,,,
517 12TH ST NE,Independence,Iowa,V,D,V_D_517_12TH_ST_NE,,-91.8881567,42.479414,,,,
304 12TH ST NE,Independence,Iowa,V,D,V_D_304_12TH_ST_NE,,-91.8915327,42.4795311,,,,
