Parcel Number,Photo,url_shift,link,address,address_trim,Address_uncut,Style,Year Built,Total SF,Lot Area,Appraised Value,Url
13.28.480.001,https://photos.camavision.com/22adb1e21844371846a38011c3ace0cb/70,https://photos.camavision.com/22adb1e21844371846a38011c3ace0cb,https://photos.camavision.com/22adb1e21844371846a38011c3ace0cb,"903 MAIN ST, BRANDON","903 MAIN ST, BRANDON","
            903 MAIN ST, BRANDON
                      ",1 Story Frame,2007,1481,"$221,200 ","$221,200 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
13.28.479.001,https://photos.camavision.com/bab5dc6c0f562154dca166b7f93a54da/70,https://photos.camavision.com/bab5dc6c0f562154dca166b7f93a54da,https://photos.camavision.com/bab5dc6c0f562154dca166b7f93a54da,"904 MAIN ST, BRANDON","904 MAIN ST, BRANDON","
            904 MAIN ST, BRANDON
                      ",1 Story Frame,2006,1319,"$252,130 ","$252,130 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
13.28.479.002,https://photos.camavision.com/a31282ff011e0c712d21568ea650a41a/70,https://photos.camavision.com/a31282ff011e0c712d21568ea650a41a,https://photos.camavision.com/a31282ff011e0c712d21568ea650a41a,"906 MAIN ST, BRANDON","906 MAIN ST, BRANDON","
            906 MAIN ST, BRANDON
                      ",1 Story Frame,2008,1867,"$318,400 ","$318,400 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
13.28.480.003,https://photos.camavision.com/ca30582b5f9c72f9ac4afc6a81429787/70,https://photos.camavision.com/ca30582b5f9c72f9ac4afc6a81429787,https://photos.camavision.com/ca30582b5f9c72f9ac4afc6a81429787,"907 MAIN ST, BRANDON","907 MAIN ST, BRANDON","
            907 MAIN ST, BRANDON
                      ",1 Story Frame,2007,1334,"$225,030 ","$225,030 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
13.28.479.003,https://photos.camavision.com/dddec67e73280940a1061ec484a0ea07/70,https://photos.camavision.com/dddec67e73280940a1061ec484a0ea07,https://photos.camavision.com/dddec67e73280940a1061ec484a0ea07,"908 MAIN ST, BRANDON","908 MAIN ST, BRANDON","
            908 MAIN ST, BRANDON
                      ",1 Story Frame,2006,1246,"$229,220 ","$229,220 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
13.28.481.001,https://photos.camavision.com/0f97639c3697598469400969761eed99/70,https://photos.camavision.com/0f97639c3697598469400969761eed99,https://photos.camavision.com/0f97639c3697598469400969761eed99,"909 MAIN ST, BRANDON","909 MAIN ST, BRANDON","
            909 MAIN ST, BRANDON
                      ",1 Story Frame,2020,2400,"$336,760 ","$336,760 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
06.19.228.003,,,,"249 MAIN ST, INDEP (OTTERVILLE)","249 MAIN ST, INDEP (OTTERVILLE)","
            249 MAIN ST, INDEP (OTTERVILLE) 
                      ",,,,"$26,860 ","$26,860 ",https://buchanan.iowaassessors.com/results.php?page=74&history=-74&ts=1688576139
14.12.126.006,https://photos.camavision.com/180289e4ff2dca3a82d35f7d2224e3db/70,https://photos.camavision.com/180289e4ff2dca3a82d35f7d2224e3db,https://photos.camavision.com/180289e4ff2dca3a82d35f7d2224e3db,"102 MARKET AVE, ROWLEY","102 MARKET AVE, ROWLEY","
            102 MARKET AVE, ROWLEY
                      ",2 Story Frame,1880,1478,"$39,490 ","$39,490 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
14.12.126.007,https://photos.camavision.com/a606109acb0b4c0f29ee9cfe97fb7051/70,https://photos.camavision.com/a606109acb0b4c0f29ee9cfe97fb7051,https://photos.camavision.com/a606109acb0b4c0f29ee9cfe97fb7051,"104 MARKET AVE, ROWLEY","104 MARKET AVE, ROWLEY","
            104 MARKET AVE, ROWLEY
                      ",1 Story Frame,1915,1028,"$58,460 ","$58,460 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
14.12.126.009,https://photos.camavision.com/c5239700cf43f280babd8a5424a07f6b/70,https://photos.camavision.com/c5239700cf43f280babd8a5424a07f6b,https://photos.camavision.com/c5239700cf43f280babd8a5424a07f6b,"110 MARKET AVE, ROWLEY","110 MARKET AVE, ROWLEY","
            110 MARKET AVE, ROWLEY
                      ",1 Story Frame,1950,958,"$64,380 ","$64,380 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
02.36.400.005,https://photos.camavision.com/7980ae240c1df14a10c60c0f5864f4ad/70,https://photos.camavision.com/7980ae240c1df14a10c60c0f5864f4ad,https://photos.camavision.com/7980ae240c1df14a10c60c0f5864f4ad,"1561 MASON AVE, INDEPENDENCE","1561 MASON AVE, INDEPENDENCE","
            1561 MASON AVE,  INDEPENDENCE 
                      ",1 Story Frame,1868,2487,"$201,130 ","$201,130 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
10.09.209.015,https://photos.camavision.com/e7bfc7ac68dd0baef775050700e3c4d0/70,https://photos.camavision.com/e7bfc7ac68dd0baef775050700e3c4d0,https://photos.camavision.com/e7bfc7ac68dd0baef775050700e3c4d0,"302 MATTHEW ST, INDEPENDENCE","302 MATTHEW ST, INDEPENDENCE","
            302 MATTHEW ST, INDEPENDENCE
                      ",1 Story Frame,2019,1394,"$323,320 ","$323,320 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
10.09.209.010,https://photos.camavision.com/c4554a73833ef2b8dec6f75795851e94/70,https://photos.camavision.com/c4554a73833ef2b8dec6f75795851e94,https://photos.camavision.com/c4554a73833ef2b8dec6f75795851e94,"400 MATTHEW ST, INDEPENDENCE","400 MATTHEW ST, INDEPENDENCE","
            400 MATTHEW ST, INDEPENDENCE
                      ",1 Story Frame,2020,1476,"$323,250 ","$323,250 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
11.18.300.012,https://photos.camavision.com/0fcfe1f77ee28b0b557b3230aa6a1e2c/70,https://photos.camavision.com/0fcfe1f77ee28b0b557b3230aa6a1e2c,https://photos.camavision.com/0fcfe1f77ee28b0b557b3230aa6a1e2c,"2498 MICHAEL AVE, INDEPENDENCE","2498 MICHAEL AVE, INDEPENDENCE","
            2498 MICHAEL AVE, INDEPENDENCE 
                      ",Mfd Home (Single),1997,1216,"$66,900 ","$66,900 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
11.19.100.015,https://photos.camavision.com/22ed0a5068c656e9cb5bd55ab5149036/70,https://photos.camavision.com/22ed0a5068c656e9cb5bd55ab5149036,https://photos.camavision.com/22ed0a5068c656e9cb5bd55ab5149036,"2506 MICHEL AVE, INDEPENDENCE","2506 MICHEL AVE, INDEPENDENCE","
            2506 MICHEL AVE,  INDEPENDENCE 
                      ",Mfd Home (Single),1973,1104,"$133,840 ","$133,840 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
10.36.200.006,https://photos.camavision.com/6113487dd057e5fd88e3dddea0b18022/70,https://photos.camavision.com/6113487dd057e5fd88e3dddea0b18022,https://photos.camavision.com/6113487dd057e5fd88e3dddea0b18022,"2713 MICHEL AVE, ROWLEY","2713 MICHEL AVE, ROWLEY","
            2713 MICHEL AVE,  ROWLEY 
                      ",2 Story Frame,1912,2720,"$278,090 ","$278,090 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
11.19.100.003,https://photos.camavision.com/e03ce91313bb9a98b4ca8e855bec994c/70,https://photos.camavision.com/e03ce91313bb9a98b4ca8e855bec994c,https://photos.camavision.com/e03ce91313bb9a98b4ca8e855bec994c,"2505 MICHEL AVE, INDEPENDENCE","2505 MICHEL AVE, INDEPENDENCE","
            2505 MICHEL AVE, INDEPENDENCE 
                      ",2 Story Frame,1904,1926,"$166,980 ","$166,980 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
10.09.206.003,https://photos.camavision.com/eec6e994d3d526fc6263737947b331df/70,https://photos.camavision.com/eec6e994d3d526fc6263737947b331df,https://photos.camavision.com/eec6e994d3d526fc6263737947b331df,"404 MITCHELL STREET, INDEPENDENCE","404 MITCHELL STREET, INDEPENDENCE","
            404 MITCHELL STREET, INDEPENDENCE
                      ",1 Story Frame,2013,1294,"$235,560 ","$235,560 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
07.06.200.005,https://photos.camavision.com/2ca56fa5914103a59a631143d53c0ee2/70,https://photos.camavision.com/2ca56fa5914103a59a631143d53c0ee2,https://photos.camavision.com/2ca56fa5914103a59a631143d53c0ee2,"1631 NATHEN BETHEL AVE, INDEPENDENCE","1631 NATHEN BETHEL AVE, INDEPENDENCE","
            1631 NATHEN BETHEL AVE,  INDEPENDENCE 
                      ",2 Story Frame,1910,1902,"$285,270 ","$285,270 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
07.08.300.009,https://photos.camavision.com/e426c2b995bbbf38b196697bb74ba3e7/70,https://photos.camavision.com/e426c2b995bbbf38b196697bb74ba3e7,https://photos.camavision.com/e426c2b995bbbf38b196697bb74ba3e7,"1774 NATHEN-BETHEL AVE, INDEPENDENCE","1774 NATHEN-BETHEL AVE, INDEPENDENCE","
            1774 NATHEN-BETHEL AVE,  INDEPENDENCE 
                      ",Split Foyer Frame,1976,1344,"$197,840 ","$197,840 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.34.331.006,,,,"713 NELSON AVE NE, INDEPENDENCE","713 NELSON AVE NE, INDEPENDENCE","
            713 NELSON AVE NE, INDEPENDENCE
                      ",,,,"$4,900 ","$4,900 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.34.332.002,https://photos.camavision.com/83ecd203ebcc878c246bd64434bdee52/70,https://photos.camavision.com/83ecd203ebcc878c246bd64434bdee52,https://photos.camavision.com/83ecd203ebcc878c246bd64434bdee52,"716 NELSON AVE NE, INDEPENDENCE","716 NELSON AVE NE, INDEPENDENCE","
            716 NELSON AVE NE, INDEPENDENCE
                      ",1 Story Frame,1900,819,"$27,710 ","$27,710 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.34.190.006,https://photos.camavision.com/edfdeffa264a309d246ab6f76ffaf1c9/70,https://photos.camavision.com/edfdeffa264a309d246ab6f76ffaf1c9,https://photos.camavision.com/edfdeffa264a309d246ab6f76ffaf1c9,"802 NELSON AVE NE, INDEPENDENCE","802 NELSON AVE NE, INDEPENDENCE","
            802 NELSON AVE NE, INDEPENDENCE
                      ",Mfd Home (Multi-Section),1999,1040,"$51,460 ","$51,460 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
11.06.400.010,https://photos.camavision.com/bf930f9d25e7377fc959d358a87fb54a/70,https://photos.camavision.com/bf930f9d25e7377fc959d358a87fb54a,https://photos.camavision.com/bf930f9d25e7377fc959d358a87fb54a,"2288 NELSON AVE, INDEPENDENCE","2288 NELSON AVE, INDEPENDENCE","
            2288 NELSON AVE,  INDEPENDENCE 
                      ",2 Story Frame,1900,2576,"$375,660 ","$375,660 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
11.07.200.004,,,,"2345 NELSON AVE, INDEPENDENCE","2345 NELSON AVE, INDEPENDENCE","
            2345 NELSON AVE,  INDEPENDENCE 
                      ",1 Story Frame,2018,728,"$168,060 ","$168,060 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.27.478.009,https://photos.camavision.com/aea3f05d923c22e6333dac89cc14528a/70,https://photos.camavision.com/aea3f05d923c22e6333dac89cc14528a,https://photos.camavision.com/aea3f05d923c22e6333dac89cc14528a,"1502 NORTH RIDGE CT NE, INDEPENDENCE","1502 NORTH RIDGE CT NE, INDEPENDENCE","
            1502 NORTH RIDGE CT NE, INDEPENDENCE
                      ",Split Foyer Frame,2002,1176,"$248,700 ","$248,700 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.27.478.003,,,,"1503 NORTH RIDGE CT NE, INDEPENDENCE","1503 NORTH RIDGE CT NE, INDEPENDENCE","
            1503 NORTH RIDGE CT NE, INDEPENDENCE
                      ",1 Story Frame,2000,1097,"$193,990 ","$193,990 ",https://buchanan.iowaassessors.com/results.php?page=75&history=-75&ts=1688576139
06.27.478.008,https://photos.camavision.com/98de6764190766caa5e3b6416c07791a/70,https://photos.camavision.com/98de6764190766caa5e3b6416c07791a,https://photos.camavision.com/98de6764190766caa5e3b6416c07791a,"1504 NORTH RIDGE CT NE, INDEPENDENCE","1504 NORTH RIDGE CT NE, INDEPENDENCE","
            1504 NORTH RIDGE CT NE, INDEPENDENCE
                      ",1 Story Frame,2000,1176,"$209,840 ","$209,840 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.27.478.002,https://photos.camavision.com/ae788ba718c7e2b6eb0c5e7f72b11ecd/70,https://photos.camavision.com/ae788ba718c7e2b6eb0c5e7f72b11ecd,https://photos.camavision.com/ae788ba718c7e2b6eb0c5e7f72b11ecd,"1505 NORTH RIDGE CT NE, INDEPENDENCE","1505 NORTH RIDGE CT NE, INDEPENDENCE","
            1505 NORTH RIDGE CT NE, INDEPENDENCE
                      ",1 Story Frame,2002,1248,"$217,430 ","$217,430 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.27.478.007,https://photos.camavision.com/94e45d8fbd703901aa295e0b822fabc4/70,https://photos.camavision.com/94e45d8fbd703901aa295e0b822fabc4,https://photos.camavision.com/94e45d8fbd703901aa295e0b822fabc4,"1506 NORTH RIDGE CT NE, INDEPENDENCE","1506 NORTH RIDGE CT NE, INDEPENDENCE","
            1506 NORTH RIDGE CT NE, INDEPENDENCE
                      ",1 Story Frame,2002,1196,"$223,750 ","$223,750 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.301.002,https://photos.camavision.com/8519ee2fddecd433161fd20b4a56b5d7/70,https://photos.camavision.com/8519ee2fddecd433161fd20b4a56b5d7,https://photos.camavision.com/8519ee2fddecd433161fd20b4a56b5d7,"802 NORTH VIEW DR, INDEPENDENCE","802 NORTH VIEW DR, INDEPENDENCE","
            802 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,2000,1646,"$359,780 ","$359,780 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.302.002,https://photos.camavision.com/da5ec4340fb77f69bfbea6ebaf76e595/70,https://photos.camavision.com/da5ec4340fb77f69bfbea6ebaf76e595,https://photos.camavision.com/da5ec4340fb77f69bfbea6ebaf76e595,"803 NORTH VIEW DR, INDEPENDENCE","803 NORTH VIEW DR, INDEPENDENCE","
            803 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,1999,1624,"$319,040 ","$319,040 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.301.003,https://photos.camavision.com/048d937877e5895ffcca6bf6f7af722c/70,https://photos.camavision.com/048d937877e5895ffcca6bf6f7af722c,https://photos.camavision.com/048d937877e5895ffcca6bf6f7af722c,"804 NORTH VIEW DR, INDEPENDENCE","804 NORTH VIEW DR, INDEPENDENCE","
            804 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,2002,1968,"$390,880 ","$390,880 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.301.004,https://photos.camavision.com/e205df7ec2ebf71acffb388548e3395d/70,https://photos.camavision.com/e205df7ec2ebf71acffb388548e3395d,https://photos.camavision.com/e205df7ec2ebf71acffb388548e3395d,"806 NORTH VIEW DR, INDEPENDENCE","806 NORTH VIEW DR, INDEPENDENCE","
            806 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,2000,1888,"$354,710 ","$354,710 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.301.005,https://photos.camavision.com/2cb6aae132b5b0d3d5ef660117c697e4/70,https://photos.camavision.com/2cb6aae132b5b0d3d5ef660117c697e4,https://photos.camavision.com/2cb6aae132b5b0d3d5ef660117c697e4,"808 NORTH VIEW DR, INDEPENDENCE","808 NORTH VIEW DR, INDEPENDENCE","
            808 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,1999,1656,"$329,000 ","$329,000 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.302.004,https://photos.camavision.com/f21b37e1dedbbe8bdec32010e1c19bea/70,https://photos.camavision.com/f21b37e1dedbbe8bdec32010e1c19bea,https://photos.camavision.com/f21b37e1dedbbe8bdec32010e1c19bea,"811 NORTH VIEW DR, INDEPENDENCE","811 NORTH VIEW DR, INDEPENDENCE","
            811 NORTH VIEW DR, INDEPENDENCE
                      ",1 Story Frame,2000,1604,"$332,760 ","$332,760 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.26.301.001,https://photos.camavision.com/0cfae171c47a9a1b53db4e37c6a7f419/70,https://photos.camavision.com/0cfae171c47a9a1b53db4e37c6a7f419,https://photos.camavision.com/0cfae171c47a9a1b53db4e37c6a7f419,"800 NORTHVIEW DR, INDEPENDENCE","800 NORTHVIEW DR, INDEPENDENCE","
            800 NORTHVIEW DR, INDEPENDENCE
                      ",1 Story Frame,2000,2170,"$328,230 ","$328,230 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.33.477.004,https://photos.camavision.com/4139a9276ef601e05ad2c613bb2ec9cc/70,https://photos.camavision.com/4139a9276ef601e05ad2c613bb2ec9cc,https://photos.camavision.com/4139a9276ef601e05ad2c613bb2ec9cc,"402 O'BRIEN COURT, INDEPENDENCE","402 O'BRIEN COURT, INDEPENDENCE","
            402 O'BRIEN COURT, INDEPENDENCE
                      ",Split Foyer Frame,1980,1024,"$196,510 ","$196,510 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
06.33.476.001,,,,"411 O'BRIEN CT NW, INDEPENDENCE","411 O'BRIEN CT NW, INDEPENDENCE","
            411 O'BRIEN CT NW, INDEPENDENCE
                      ",Split Level Frame,1992,1835,"$281,430 ","$281,430 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
14.12.177.009,https://photos.camavision.com/6f8a8e092787bd623e010339c72ae4a6/70,https://photos.camavision.com/6f8a8e092787bd623e010339c72ae4a6,https://photos.camavision.com/6f8a8e092787bd623e010339c72ae4a6,"112 OAK ST, ROWLEY","112 OAK ST, ROWLEY","
            112 OAK ST, ROWLEY
                      ",2 Story Frame,1926,1120,"$49,300 ","$49,300 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
14.12.176.001,,,,"208 OAK ST, ROWLEY","208 OAK ST, ROWLEY","
            208 OAK ST, ROWLEY
                      ",1 Story Frame,1912,1252,"$91,960 ","$91,960 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
14.12.106.009,https://photos.camavision.com/5f6e9749f4c5770a809a98e1cb14a36f/70,https://photos.camavision.com/5f6e9749f4c5770a809a98e1cb14a36f,https://photos.camavision.com/5f6e9749f4c5770a809a98e1cb14a36f,"311 OAK ST, ROWLEY","311 OAK ST, ROWLEY","
            311 OAK ST, ROWLEY
                      ",1 Story Frame,1925,1572,"$121,830 ","$121,830 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
14.12.152.012,https://photos.camavision.com/84df9c84fb97ba4bfa6b50d9b1b6415b/70,https://photos.camavision.com/84df9c84fb97ba4bfa6b50d9b1b6415b,https://photos.camavision.com/84df9c84fb97ba4bfa6b50d9b1b6415b,"312 OAK ST, ROWLEY","312 OAK ST, ROWLEY","
            312 OAK ST, ROWLEY
                      ",2 Story Frame,1920,1544,"$90,920 ","$90,920 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
14.12.151.001,https://photos.camavision.com/339e3a68fffafe7f8d6e19317947da36/70,https://photos.camavision.com/339e3a68fffafe7f8d6e19317947da36,https://photos.camavision.com/339e3a68fffafe7f8d6e19317947da36,"410 OAK ST, ROWLEY","410 OAK ST, ROWLEY","
            410 OAK ST, ROWLEY
                      ",1 Story Frame,1971,768,"$88,050 ","$88,050 ",https://buchanan.iowaassessors.com/results.php?page=76&history=-76&ts=1688576139
